chr	start	end	ATAC	CTCF	REST	EP300
chr6	188800	189000	B	B	B	U
chr6	189000	189200	B	B	B	U
chr6	189200	189400	B	U	U	U
chr6	189400	189600	U	U	U	U
chr6	189600	189800	U	U	U	U
chr6	189800	190000	U	U	U	U
chr6	190000	190200	U	U	U	U
chr6	190800	191000	U	B	U	U
chr6	191000	191200	U	U	U	U
chr6	191200	191400	U	U	U	U
chr6	191400	191600	U	U	U	U
chr6	191600	191800	U	U	U	U
chr6	191800	192000	U	U	U	U
chr6	192000	192200	U	U	U	U
chr6	192400	192600	U	U	U	U
chr6	193800	194000	U	U	U	U
chr6	194200	194400	U	U	U	U
chr6	195000	195200	U	U	U	U
chr6	195600	195800	U	U	U	U
chr6	195800	196000	U	U	U	U
chr6	196000	196200	U	U	U	U
chr6	197600	197800	U	U	U	U
chr6	198400	198600	U	U	U	U
chr6	199600	199800	U	U	U	U
chr6	199800	200000	U	U	U	U
chr6	200000	200200	U	U	U	U
chr6	200200	200400	U	U	U	U
chr6	200400	200600	U	U	U	U
chr6	201600	201800	U	U	U	U
chr6	203400	203600	U	U	U	U
chr6	203800	204000	U	U	U	U
chr6	205800	206000	U	U	U	U
chr6	206000	206200	U	U	U	U
chr6	206200	206400	U	U	U	U
chr6	206800	207000	U	U	U	U
chr6	208400	208600	U	U	U	U
chr6	209000	209200	B	U	U	U
chr6	209600	209800	B	U	U	U
chr6	209800	210000	B	U	U	U
chr6	210000	210200	U	U	U	U
chr6	210200	210400	U	U	U	U
chr6	210400	210600	U	U	U	U
chr6	210600	210800	U	U	U	U
chr6	210800	211000	U	U	U	U
chr6	211000	211200	U	U	U	U
chr6	211200	211400	U	U	U	U
chr6	211400	211600	U	U	U	U
chr6	211600	211800	U	U	U	U
chr6	212000	212200	U	U	U	U
chr6	215400	215600	U	U	U	U
chr6	217000	217200	B	B	B	U
chr6	217200	217400	B	B	B	U
chr6	217400	217600	B	U	B	U
chr6	218600	218800	U	U	U	U
chr6	218800	219000	U	U	U	U
chr6	219000	219200	U	U	U	U
chr6	219200	219400	U	U	U	U
chr6	219400	219600	U	U	U	U
chr6	220000	220200	B	U	U	U
chr6	220800	221000	U	U	U	U
chr6	221000	221200	U	U	U	U
chr6	221200	221400	U	U	U	U
chr6	221400	221600	U	U	U	U
chr6	221600	221800	U	U	U	U
chr6	221800	222000	U	U	U	U
chr6	222600	222800	U	U	U	U
chr6	222800	223000	U	U	U	U
chr6	223000	223200	U	U	U	U
chr6	223200	223400	U	U	U	U
chr6	223400	223600	U	U	U	U
chr6	224400	224600	U	U	U	U
chr6	224600	224800	U	U	U	U
chr6	225200	225400	U	U	U	U
chr6	225400	225600	U	U	U	U
chr6	226000	226200	U	U	U	U
chr6	226200	226400	U	U	U	U
chr6	226400	226600	U	U	U	U
chr6	229000	229200	U	U	U	U
chr6	229200	229400	U	U	U	U
chr6	230800	231000	U	U	U	U
chr6	231400	231600	U	U	U	U
chr6	231600	231800	U	U	U	U
chr6	234800	235000	U	U	U	U
chr6	235000	235200	U	U	U	U
chr6	236200	236400	U	U	U	U
chr6	236800	237000	U	U	U	U
chr6	238200	238400	U	U	U	U
chr6	238400	238600	U	U	U	U
chr6	239200	239400	U	U	U	U
chr6	239400	239600	U	U	U	U
chr6	239600	239800	U	U	U	U
chr6	239800	240000	U	U	U	U
chr6	240200	240400	U	U	U	U
chr6	240400	240600	U	U	U	U
chr6	241600	241800	U	U	U	U
chr6	245600	245800	U	U	U	U
chr6	246000	246200	U	U	U	U
chr6	246200	246400	U	U	U	U
chr6	246400	246600	U	U	U	U
chr6	247000	247200	U	U	U	U
chr6	252000	252200	U	U	U	U
chr6	252200	252400	U	U	U	U
chr6	252400	252600	U	U	U	U
chr6	252600	252800	U	U	U	U
chr6	252800	253000	U	U	U	U
chr6	253000	253200	U	U	U	U
chr6	254200	254400	U	U	U	U
chr6	255800	256000	U	U	U	U
chr6	256000	256200	U	U	U	U
chr6	256200	256400	U	U	U	U
chr6	256800	257000	U	U	U	U
chr6	257000	257200	U	U	U	U
chr6	257200	257400	U	U	U	U
chr6	257400	257600	U	U	U	U
chr6	259200	259400	U	U	U	U
chr6	265600	265800	U	U	U	U
chr6	265800	266000	U	U	U	U
chr6	279200	279400	U	U	U	U
chr6	279400	279600	U	U	U	U
chr6	279600	279800	U	U	U	U
chr6	280400	280600	U	U	U	U
chr6	282600	282800	U	U	U	U
chr6	282800	283000	U	U	U	U
chr6	283400	283600	U	U	U	U
chr6	283600	283800	U	U	U	U
chr6	284200	284400	U	U	U	U
chr6	284600	284800	U	U	U	U
chr6	285000	285200	U	U	U	U
chr6	285200	285400	U	U	U	U
chr6	285800	286000	U	U	U	U
chr6	286600	286800	U	U	U	U
chr6	286800	287000	U	U	U	U
chr6	287000	287200	U	U	U	U
chr6	287200	287400	U	U	U	U
chr6	288200	288400	U	U	U	U
chr6	288400	288600	U	U	U	U
chr6	288600	288800	U	U	U	U
chr6	289200	289400	U	U	U	U
chr6	289400	289600	U	U	U	U
chr6	290200	290400	U	U	U	U
chr6	291600	291800	B	U	U	U
chr6	291800	292000	B	U	U	U
chr6	292000	292200	B	U	U	U
chr6	292200	292400	B	B	U	U
chr6	292400	292600	B	B	U	U
chr6	292600	292800	B	B	U	U
chr6	292800	293000	B	U	U	U
chr6	293000	293200	B	U	U	U
chr6	293200	293400	U	U	U	U
chr6	293400	293600	U	U	U	U
chr6	294000	294200	U	U	U	U
chr6	294800	295000	U	U	U	U
chr6	295000	295200	U	U	U	U
chr6	295200	295400	U	U	U	U
chr6	296000	296200	U	U	U	U
chr6	296600	296800	U	U	U	U
chr6	296800	297000	U	U	U	U
chr6	297800	298000	U	U	U	U
chr6	298000	298200	U	U	U	U
chr6	298200	298400	U	U	U	U
chr6	298400	298600	U	U	U	U
chr6	299200	299400	U	U	U	U
chr6	299400	299600	U	U	U	U
chr6	299600	299800	U	U	U	U
chr6	299800	300000	U	U	U	U
chr6	300000	300200	U	U	U	U
chr6	301400	301600	U	U	U	U
chr6	301600	301800	U	U	U	U
chr6	301800	302000	U	U	U	U
chr6	302000	302200	U	U	U	U
chr6	302200	302400	U	U	U	U
chr6	303200	303400	U	U	U	U
chr6	303400	303600	U	U	U	U
chr6	303600	303800	U	U	U	U
chr6	304200	304400	U	U	U	U
chr6	304400	304600	U	U	U	U
chr6	305200	305400	U	U	U	U
chr6	305400	305600	U	U	U	U
chr6	305600	305800	U	U	U	U
chr6	306800	307000	U	U	U	U
chr6	307000	307200	U	U	U	U
chr6	307400	307600	U	U	U	U
chr6	307600	307800	U	U	U	U
chr6	307800	308000	U	U	U	U
chr6	308400	308600	U	U	U	U
chr6	309000	309200	U	U	U	U
chr6	310400	310600	U	U	U	U
chr6	310600	310800	U	U	U	U
chr6	311800	312000	B	U	U	U
chr6	312000	312200	B	U	U	U
chr6	312200	312400	B	U	U	U
chr6	312400	312600	U	U	U	U
chr6	312600	312800	U	U	U	U
chr6	312800	313000	U	U	U	U
chr6	313000	313200	U	U	U	U
chr6	313200	313400	U	U	U	U
chr6	313400	313600	U	U	U	U
chr6	313600	313800	U	U	U	U
chr6	313800	314000	U	U	U	U
chr6	314000	314200	U	U	U	U
chr6	314200	314400	U	U	U	U
chr6	314800	315000	U	U	U	U
chr6	315000	315200	U	U	U	U
chr6	316400	316600	U	U	U	U
chr6	316600	316800	U	U	U	U
chr6	316800	317000	U	U	U	U
chr6	317000	317200	U	U	U	U
chr6	317200	317400	U	U	U	U
chr6	317400	317600	U	U	U	U
chr6	317600	317800	U	U	U	U
chr6	318000	318200	U	U	U	U
chr6	318200	318400	U	U	U	U
chr6	319200	319400	U	U	U	U
chr6	319400	319600	U	U	U	U
chr6	319600	319800	U	U	U	U
chr6	319800	320000	U	U	U	U
chr6	320000	320200	U	U	U	U
chr6	320200	320400	U	U	U	U
chr6	320400	320600	U	U	U	U
chr6	320600	320800	U	U	U	U
chr6	322200	322400	B	B	U	U
chr6	322400	322600	B	B	U	U
chr6	322600	322800	U	U	U	U
chr6	322800	323000	U	U	U	U
chr6	323000	323200	U	U	U	U
chr6	323400	323600	U	U	U	U
chr6	323600	323800	U	U	U	U
chr6	323800	324000	U	U	U	U
chr6	324000	324200	U	U	U	U
chr6	324200	324400	U	U	U	U
chr6	324400	324600	U	U	U	U
chr6	324600	324800	U	U	U	U
chr6	324800	325000	U	U	U	U
chr6	327200	327400	U	U	U	U
chr6	327400	327600	U	U	U	U
chr6	328200	328400	U	U	U	U
chr6	328400	328600	U	U	U	U
chr6	328600	328800	U	U	U	U
chr6	329000	329200	U	U	U	U
chr6	329800	330000	B	U	U	U
chr6	330000	330200	B	U	B	U
chr6	330200	330400	B	U	B	U
chr6	330400	330600	B	U	B	U
chr6	330600	330800	U	U	U	U
chr6	330800	331000	U	U	U	U
chr6	331000	331200	U	U	U	U
chr6	331200	331400	U	U	U	U
chr6	331400	331600	U	U	U	U
chr6	331600	331800	U	U	U	U
chr6	331800	332000	U	B	U	U
chr6	332200	332400	U	U	U	U
chr6	332400	332600	U	U	U	U
chr6	332800	333000	U	U	U	U
chr6	333200	333400	U	U	U	U
chr6	333800	334000	U	U	U	U
chr6	334000	334200	U	U	U	U
chr6	334200	334400	U	U	U	U
chr6	334400	334600	U	U	U	U
chr6	334600	334800	U	U	U	U
chr6	334800	335000	U	U	U	U
chr6	335000	335200	U	U	U	U
chr6	335200	335400	U	U	U	U
chr6	336200	336400	U	U	U	U
chr6	336400	336600	U	U	U	U
chr6	336600	336800	U	U	U	U
chr6	336800	337000	U	U	U	U
chr6	337000	337200	U	U	U	U
chr6	337400	337600	U	U	U	U
chr6	337800	338000	U	U	U	U
chr6	338000	338200	U	U	U	U
chr6	338200	338400	U	U	U	U
chr6	338400	338600	U	U	U	U
chr6	338600	338800	U	U	U	U
chr6	338800	339000	U	U	U	U
chr6	339000	339200	U	U	U	U
chr6	339400	339600	U	U	U	U
chr6	339600	339800	U	U	U	U
chr6	340600	340800	B	U	U	U
chr6	340800	341000	B	U	U	U
chr6	341000	341200	B	U	U	U
chr6	341200	341400	B	B	U	B
chr6	341400	341600	B	B	U	B
chr6	341600	341800	B	B	U	B
chr6	341800	342000	B	U	U	U
chr6	342000	342200	B	U	U	U
chr6	342200	342400	B	U	U	U
chr6	342400	342600	U	U	U	U
chr6	342600	342800	U	U	U	U
chr6	342800	343000	U	U	U	U
chr6	343000	343200	U	U	U	U
chr6	343200	343400	U	U	U	U
chr6	343400	343600	U	U	U	U
chr6	343800	344000	U	U	U	U
chr6	344000	344200	U	U	U	U
chr6	344800	345000	U	U	U	U
chr6	345800	346000	U	U	U	U
chr6	346000	346200	U	U	U	U
chr6	346200	346400	U	U	U	U
chr6	346600	346800	U	U	U	U
chr6	346800	347000	U	U	U	U
chr6	347400	347600	U	U	U	U
chr6	347600	347800	U	U	U	U
chr6	347800	348000	U	U	U	U
chr6	348000	348200	U	U	U	U
chr6	348200	348400	U	U	U	U
chr6	348400	348600	U	U	U	U
chr6	348600	348800	U	U	U	U
chr6	348800	349000	U	U	U	U
chr6	349400	349600	U	U	U	U
chr6	349600	349800	U	U	U	U
chr6	349800	350000	U	U	U	U
chr6	350000	350200	U	U	U	U
chr6	350200	350400	U	U	U	U
chr6	350400	350600	U	U	U	U
chr6	350600	350800	U	U	U	U
chr6	350800	351000	U	U	U	U
chr6	351000	351200	U	U	U	U
chr6	351200	351400	U	B	U	U
chr6	351400	351600	U	B	U	U
chr6	351600	351800	U	U	U	U
chr6	351800	352000	U	U	U	U
chr6	352000	352200	U	U	U	U
chr6	352200	352400	U	U	U	U
chr6	352400	352600	U	U	U	U
chr6	352600	352800	U	U	U	U
chr6	352800	353000	U	U	U	U
chr6	353800	354000	U	U	U	U
chr6	354000	354200	U	U	U	U
chr6	354200	354400	U	U	U	U
chr6	354400	354600	U	U	U	U
chr6	354600	354800	U	U	U	U
chr6	355200	355400	U	U	U	U
chr6	355400	355600	U	U	U	U
chr6	355600	355800	U	U	U	U
chr6	355800	356000	U	U	U	U
chr6	356000	356200	U	U	U	U
chr6	356800	357000	U	U	U	U
chr6	357000	357200	U	U	U	U
chr6	357200	357400	U	U	U	U
chr6	357400	357600	U	U	U	U
chr6	358000	358200	U	U	U	U
chr6	358200	358400	U	U	U	U
chr6	358400	358600	U	U	U	U
chr6	358600	358800	U	U	U	U
chr6	358800	359000	U	U	U	U
chr6	359000	359200	U	U	U	U
chr6	359200	359400	U	U	U	U
chr6	359400	359600	U	U	U	U
chr6	359600	359800	U	U	U	U
chr6	359800	360000	U	U	U	U
chr6	360400	360600	U	U	U	U
chr6	360600	360800	U	U	U	U
chr6	360800	361000	U	U	U	U
chr6	361000	361200	U	U	U	U
chr6	361200	361400	U	U	U	U
chr6	361400	361600	U	U	U	U
chr6	362000	362200	U	U	U	U
chr6	362400	362600	U	U	U	U
chr6	362600	362800	U	U	U	U
chr6	362800	363000	U	U	U	U
chr6	363000	363200	U	U	U	U
chr6	363200	363400	U	U	U	U
chr6	363600	363800	U	U	U	U
chr6	363800	364000	U	U	U	U
chr6	364000	364200	U	U	U	U
chr6	364200	364400	U	U	U	U
chr6	364400	364600	U	U	U	U
chr6	365000	365200	U	U	U	U
chr6	366200	366400	U	U	U	U
chr6	366400	366600	U	U	U	U
chr6	366600	366800	U	U	U	U
chr6	366800	367000	U	U	U	U
chr6	367000	367200	U	U	U	U
chr6	368000	368200	U	U	U	U
chr6	368200	368400	U	U	U	U
chr6	368400	368600	U	U	U	U
chr6	369800	370000	U	U	U	U
chr6	370400	370600	U	U	U	U
chr6	370600	370800	U	U	U	U
chr6	370800	371000	U	U	U	U
chr6	373400	373600	U	U	U	U
chr6	373600	373800	U	U	U	U
chr6	373800	374000	U	B	U	U
chr6	374000	374200	U	B	U	U
chr6	374200	374400	U	B	U	U
chr6	374400	374600	U	U	U	U
chr6	375800	376000	U	U	U	U
chr6	377000	377200	U	U	U	U
chr6	377200	377400	U	U	U	U
chr6	378000	378200	U	U	U	U
chr6	378600	378800	U	U	U	U
chr6	378800	379000	U	U	U	U
chr6	379000	379200	U	U	U	U
chr6	379200	379400	U	U	U	U
chr6	379400	379600	U	U	U	U
chr6	379600	379800	U	U	U	U
chr6	379800	380000	U	U	U	U
chr6	380000	380200	U	U	U	U
chr6	380200	380400	U	U	U	U
chr6	380400	380600	U	U	U	U
chr6	380600	380800	U	U	U	U
chr6	380800	381000	U	U	U	U
chr6	381000	381200	U	U	U	U
chr6	381400	381600	U	U	U	U
chr6	381600	381800	U	U	U	U
chr6	381800	382000	U	U	U	U
chr6	382000	382200	U	U	U	U
chr6	382200	382400	U	U	U	U
chr6	382400	382600	U	U	U	U
chr6	382600	382800	U	U	U	U
chr6	382800	383000	U	U	U	U
chr6	383000	383200	U	U	U	U
chr6	383200	383400	U	U	U	U
chr6	383400	383600	U	U	U	U
chr6	383600	383800	U	U	U	U
chr6	383800	384000	U	U	U	U
chr6	384000	384200	U	U	U	U
chr6	386000	386200	U	U	U	U
chr6	387200	387400	U	U	U	U
chr6	387400	387600	U	U	U	U
chr6	387600	387800	U	U	U	U
chr6	387800	388000	U	U	U	U
chr6	388000	388200	U	U	U	U
chr6	388200	388400	U	U	U	U
chr6	389200	389400	U	U	U	U
chr6	389400	389600	U	U	U	U
chr6	389600	389800	U	U	U	U
chr6	390200	390400	U	U	U	U
chr6	390400	390600	U	U	U	U
chr6	391000	391200	U	U	U	U
chr6	391200	391400	U	U	U	U
chr6	391400	391600	U	U	U	U
chr6	391800	392000	U	U	U	U
chr6	392000	392200	U	U	U	U
chr6	392200	392400	U	U	U	U
chr6	392400	392600	U	U	U	U
chr6	392600	392800	U	U	U	U
chr6	392800	393000	U	U	U	U
chr6	393200	393400	U	U	U	U
chr6	393800	394000	U	U	U	U
chr6	394000	394200	U	U	U	U
chr6	394200	394400	U	U	U	U
chr6	394800	395000	U	U	U	U
chr6	395600	395800	U	U	U	U
chr6	395800	396000	U	U	U	U
chr6	396200	396400	U	U	U	U
chr6	397200	397400	U	U	U	U
chr6	397400	397600	U	U	U	U
chr6	397600	397800	U	U	U	U
chr6	397800	398000	U	U	U	U
chr6	398000	398200	U	U	U	U
chr6	398200	398400	U	U	U	U
chr6	398600	398800	U	U	U	U
chr6	398800	399000	U	U	U	U
chr6	399000	399200	U	U	U	U
chr6	399200	399400	U	U	U	U
chr6	399400	399600	U	U	U	U
chr6	399600	399800	U	U	U	U
chr6	399800	400000	U	U	U	U
chr6	400000	400200	U	U	U	U
chr6	400200	400400	U	U	U	U
chr6	401400	401600	U	U	U	U
chr6	401600	401800	U	U	U	U
chr6	401800	402000	U	U	U	U
chr6	402000	402200	U	U	U	U
chr6	402200	402400	U	U	U	U
chr6	402400	402600	U	U	U	U
chr6	403200	403400	U	U	U	U
chr6	403400	403600	U	U	U	U
chr6	403600	403800	U	U	U	U
chr6	403800	404000	U	U	U	U
chr6	404000	404200	U	U	U	U
chr6	404200	404400	U	U	U	U
chr6	404400	404600	U	U	U	U
chr6	404600	404800	U	U	U	U
chr6	404800	405000	U	U	U	U
chr6	405000	405200	U	U	U	U
chr6	405200	405400	U	U	U	U
chr6	405400	405600	U	U	U	U
chr6	405600	405800	U	U	U	U
chr6	405800	406000	U	U	U	U
chr6	406000	406200	U	U	U	U
chr6	406600	406800	U	U	U	U
chr6	406800	407000	U	U	U	U
chr6	407000	407200	U	U	U	U
chr6	407200	407400	U	U	U	U
chr6	407800	408000	U	U	U	U
chr6	408000	408200	U	U	U	U
chr6	408200	408400	U	U	U	U
chr6	408400	408600	U	U	U	U
chr6	408600	408800	B	U	U	U
chr6	408800	409000	B	B	B	U
chr6	409400	409600	U	U	U	U
chr6	409600	409800	U	U	U	U
chr6	409800	410000	U	U	U	U
chr6	410000	410200	U	U	U	U
chr6	410200	410400	U	U	U	U
chr6	410400	410600	U	U	U	U
chr6	410600	410800	U	U	U	U
chr6	410800	411000	U	U	U	U
chr6	411000	411200	U	U	U	U
chr6	411200	411400	U	U	U	U
chr6	411400	411600	U	U	U	U
chr6	411600	411800	U	U	U	U
chr6	411800	412000	U	U	U	U
chr6	412000	412200	U	U	U	U
chr6	415600	415800	U	U	U	U
chr6	416800	417000	U	U	U	U
chr6	417000	417200	U	U	U	U
chr6	417200	417400	U	U	U	U
chr6	417400	417600	U	U	U	U
chr6	418600	418800	U	U	U	U
chr6	422600	422800	U	U	U	U
chr6	422800	423000	U	U	U	U
chr6	423200	423400	U	U	U	U
chr6	423400	423600	U	U	U	U
chr6	423600	423800	U	U	U	U
chr6	423800	424000	U	U	U	U
chr6	424000	424200	U	U	U	U
chr6	424800	425000	U	U	U	U
chr6	426800	427000	U	U	U	U
chr6	427400	427600	U	U	U	U
chr6	427600	427800	U	U	U	U
chr6	427800	428000	U	U	U	U
chr6	428000	428200	U	U	U	U
chr6	428600	428800	U	U	U	U
chr6	429000	429200	U	U	U	U
chr6	429400	429600	U	U	U	U
chr6	429600	429800	U	U	U	U
chr6	429800	430000	U	U	U	U
chr6	430000	430200	U	U	U	U
chr6	430800	431000	U	U	U	U
chr6	431400	431600	U	U	U	U
chr6	431600	431800	U	U	U	U
chr6	432200	432400	U	U	U	U
chr6	434200	434400	U	U	U	U
chr6	434400	434600	U	U	U	U
chr6	436200	436400	U	U	U	U
chr6	436400	436600	U	U	U	U
chr6	436600	436800	U	U	U	U
chr6	436800	437000	U	U	U	U
chr6	437000	437200	U	U	U	U
chr6	437200	437400	U	U	U	U
chr6	438200	438400	U	U	U	U
chr6	439000	439200	U	U	U	U
chr6	439400	439600	U	U	U	U
chr6	439600	439800	U	U	U	U
chr6	439800	440000	U	U	U	U
chr6	440000	440200	U	U	U	U
chr6	441400	441600	U	U	U	U
chr6	441600	441800	U	U	U	U
chr6	441800	442000	U	U	U	U
chr6	442000	442200	U	U	U	U
chr6	442200	442400	U	U	U	U
chr6	443400	443600	U	U	U	U
chr6	443800	444000	U	U	U	U
chr6	444000	444200	U	U	U	U
chr6	444800	445000	U	U	U	U
chr6	445200	445400	U	U	U	U
chr6	445400	445600	U	U	U	U
chr6	445600	445800	U	U	U	U
chr6	445800	446000	U	U	U	U
chr6	446000	446200	U	U	U	U
chr6	446200	446400	U	U	U	U
chr6	446400	446600	U	U	U	U
chr6	447000	447200	U	U	U	U
chr6	447200	447400	U	U	U	U
chr6	447400	447600	U	U	U	U
chr6	447600	447800	U	U	U	U
chr6	447800	448000	U	U	U	U
chr6	448000	448200	U	U	U	U
chr6	449200	449400	U	U	U	U
chr6	449600	449800	U	U	U	U
chr6	451400	451600	U	U	U	U
chr6	451600	451800	U	U	U	U
chr6	451800	452000	U	U	U	U
chr6	452400	452600	U	U	U	U
chr6	452600	452800	U	U	U	U
chr6	452800	453000	U	U	U	U
chr6	453000	453200	U	U	U	U
chr6	453200	453400	U	U	U	U
chr6	453400	453600	U	U	U	U
chr6	463000	463200	U	U	U	U
chr6	463200	463400	U	U	U	U
chr6	463400	463600	U	U	U	U
chr6	463600	463800	U	U	U	U
chr6	463800	464000	U	U	U	U
chr6	465400	465600	U	U	U	U
chr6	465600	465800	U	U	U	U
chr6	466000	466200	U	U	U	U
chr6	466200	466400	U	U	U	U
chr6	466400	466600	U	U	U	U
chr6	466600	466800	U	U	U	U
chr6	466800	467000	U	U	U	U
chr6	467000	467200	U	U	U	U
chr6	467200	467400	U	U	U	U
chr6	468600	468800	U	U	U	U
chr6	471000	471200	U	U	U	U
chr6	471200	471400	U	U	U	U
chr6	471400	471600	U	U	U	U
chr6	471600	471800	U	U	U	U
chr6	471800	472000	U	U	U	U
chr6	473600	473800	U	U	U	U
chr6	473800	474000	U	U	U	U
chr6	474400	474600	U	U	U	U
chr6	474600	474800	U	U	U	U
chr6	474800	475000	U	U	U	U
chr6	475000	475200	U	U	U	U
