chr	start	end	ATAC	CTCF	REST	EP300
chr5	77200	77400	U	U	U	U
chr5	77800	78000	U	U	U	U
chr5	78000	78200	U	U	U	U
chr5	78200	78400	U	U	U	U
chr5	78400	78600	B	U	U	U
chr5	78600	78800	B	B	U	U
chr5	78800	79000	B	U	U	U
chr5	79000	79200	U	U	U	U
chr5	79200	79400	U	U	U	U
chr5	79400	79600	U	U	U	U
chr5	79600	79800	U	U	U	U
chr5	79800	80000	U	U	U	U
chr5	80400	80600	U	U	U	U
chr5	80600	80800	U	U	U	U
chr5	81200	81400	U	U	U	U
chr5	81400	81600	U	U	U	U
chr5	81600	81800	U	U	U	U
chr5	81800	82000	U	U	U	U
chr5	82000	82200	U	U	U	U
chr5	82200	82400	U	U	U	U
chr5	82400	82600	U	U	U	U
chr5	82600	82800	U	U	U	U
chr5	85800	86000	U	U	U	U
chr5	86000	86200	U	U	U	U
chr5	90000	90200	U	U	U	U
chr5	90600	90800	U	U	U	U
chr5	90800	91000	U	U	U	U
chr5	91000	91200	U	U	U	U
chr5	91400	91600	U	U	U	U
chr5	91600	91800	U	U	U	U
chr5	91800	92000	U	U	U	U
chr5	92000	92200	U	U	U	U
chr5	92600	92800	U	U	U	U
chr5	92800	93000	U	U	U	U
chr5	93000	93200	U	U	U	U
chr5	93200	93400	U	U	U	U
chr5	93400	93600	U	U	U	U
chr5	93600	93800	U	U	U	U
chr5	93800	94000	U	U	U	U
chr5	94200	94400	U	U	U	U
chr5	95000	95200	U	U	U	U
chr5	95400	95600	U	U	U	U
chr5	96000	96200	U	U	U	U
chr5	96400	96600	U	U	U	U
chr5	96600	96800	U	U	U	U
chr5	102800	103000	U	U	U	U
chr5	103000	103200	U	U	U	U
chr5	103200	103400	U	U	U	U
chr5	104600	104800	U	U	U	U
chr5	105200	105400	U	U	U	U
chr5	105400	105600	U	U	U	U
chr5	105600	105800	U	U	U	U
chr5	105800	106000	U	U	U	U
chr5	106000	106200	U	U	U	U
chr5	106200	106400	U	U	U	U
chr5	106400	106600	B	U	U	U
chr5	106600	106800	B	U	U	U
chr5	107000	107200	B	U	U	U
chr5	107200	107400	U	U	U	U
chr5	107400	107600	U	U	U	U
chr5	107600	107800	U	U	U	U
chr5	107800	108000	U	U	U	U
chr5	108000	108200	U	U	U	U
chr5	109600	109800	U	U	U	U
chr5	110800	111000	U	U	U	U
chr5	111000	111200	U	U	U	U
chr5	111200	111400	U	U	U	U
chr5	112000	112200	U	U	U	U
chr5	112200	112400	U	U	U	U
chr5	112400	112600	U	U	U	U
chr5	112600	112800	U	U	U	U
chr5	112800	113000	U	U	U	U
chr5	113000	113200	U	U	U	U
chr5	113200	113400	U	U	U	U
chr5	113400	113600	U	U	U	U
chr5	116600	116800	U	U	U	U
chr5	116800	117000	U	U	U	U
chr5	117000	117200	U	U	U	U
chr5	117200	117400	U	U	U	U
chr5	119600	119800	U	U	U	U
chr5	130400	130600	U	U	U	U
chr5	130600	130800	U	U	U	U
chr5	130800	131000	U	U	U	U
chr5	137600	137800	U	U	U	U
chr5	137800	138000	U	U	U	U
chr5	138000	138200	U	U	U	U
chr5	138200	138400	U	U	U	U
chr5	138400	138600	U	U	U	U
chr5	138600	138800	U	U	U	U
chr5	138800	139000	U	U	U	U
chr5	139000	139200	U	U	U	U
chr5	139200	139400	U	U	U	U
chr5	139400	139600	U	U	U	U
chr5	139600	139800	U	U	U	U
chr5	139800	140000	U	U	U	U
chr5	140000	140200	U	U	U	U
chr5	140200	140400	U	U	U	U
chr5	140400	140600	U	U	U	U
chr5	141800	142000	U	U	U	U
chr5	142000	142200	U	U	U	U
chr5	142200	142400	U	U	U	U
chr5	142800	143000	U	U	U	U
chr5	143000	143200	U	U	U	U
chr5	143200	143400	U	U	U	U
chr5	143400	143600	U	U	U	U
chr5	143600	143800	U	U	U	U
chr5	144200	144400	U	U	U	U
chr5	144400	144600	U	U	U	U
chr5	144600	144800	U	U	U	U
chr5	144800	145000	U	U	U	U
chr5	145000	145200	U	U	U	U
chr5	145200	145400	U	U	U	U
chr5	146800	147000	U	U	U	U
chr5	147000	147200	U	U	U	U
chr5	147200	147400	U	U	U	U
chr5	147400	147600	U	U	U	U
chr5	151400	151600	U	U	U	U
chr5	151600	151800	U	U	U	U
chr5	154800	155000	U	U	U	U
chr5	155000	155200	U	U	U	U
chr5	155200	155400	U	U	U	U
chr5	155400	155600	U	U	U	U
chr5	155600	155800	U	U	U	U
chr5	155800	156000	U	U	U	U
chr5	156000	156200	U	U	U	U
chr5	156200	156400	U	U	U	U
chr5	156400	156600	U	U	U	U
chr5	156600	156800	U	U	U	U
chr5	156800	157000	U	U	U	U
chr5	157000	157200	U	U	U	U
chr5	157800	158000	U	U	U	U
chr5	159600	159800	U	U	U	U
chr5	159800	160000	U	U	U	U
chr5	160000	160200	U	U	U	U
chr5	160200	160400	U	U	U	U
chr5	160400	160600	U	U	U	U
chr5	160600	160800	U	U	U	U
chr5	160800	161000	U	U	U	U
chr5	161000	161200	U	U	U	U
chr5	161200	161400	U	U	U	U
chr5	161400	161600	U	U	U	U
chr5	161600	161800	U	U	U	U
chr5	161800	162000	U	U	U	U
chr5	162000	162200	U	U	U	U
chr5	162400	162600	U	U	U	U
chr5	162600	162800	U	U	U	U
chr5	162800	163000	U	U	U	U
chr5	163000	163200	U	U	U	U
chr5	163200	163400	U	U	U	U
chr5	163400	163600	U	U	U	U
chr5	163600	163800	U	U	U	U
chr5	163800	164000	U	U	U	U
chr5	166800	167000	U	U	U	U
chr5	167000	167200	U	U	U	U
chr5	167200	167400	U	U	U	U
chr5	167400	167600	U	U	U	U
chr5	167600	167800	U	U	U	U
chr5	167800	168000	U	U	U	U
chr5	168000	168200	U	U	U	U
chr5	168200	168400	U	U	U	U
chr5	168400	168600	U	U	U	U
chr5	168600	168800	U	U	U	U
chr5	169200	169400	U	U	U	U
chr5	169400	169600	U	U	U	U
chr5	169600	169800	U	U	U	U
chr5	169800	170000	U	U	U	U
chr5	170000	170200	U	U	U	U
chr5	170600	170800	U	U	U	U
chr5	170800	171000	U	U	U	U
chr5	171000	171200	U	U	U	U
chr5	171200	171400	U	U	U	U
chr5	171400	171600	U	U	U	U
chr5	171800	172000	U	U	U	U
chr5	172000	172200	U	U	U	U
chr5	172200	172400	U	U	U	U
chr5	172400	172600	U	U	U	U
chr5	172600	172800	U	U	U	U
chr5	172800	173000	U	U	U	U
chr5	173000	173200	U	U	U	U
chr5	173200	173400	U	U	U	U
chr5	173400	173600	U	U	U	U
chr5	173600	173800	U	U	U	U
chr5	173800	174000	U	U	U	U
chr5	175000	175200	U	U	U	U
chr5	175200	175400	U	U	U	U
chr5	181400	181600	U	U	U	U
chr5	182000	182200	U	U	U	U
chr5	185400	185600	U	U	U	U
chr5	185600	185800	U	U	U	U
chr5	185800	186000	U	U	U	U
chr5	186000	186200	U	U	U	U
chr5	186200	186400	U	U	U	U
chr5	186400	186600	U	U	U	U
chr5	186600	186800	U	U	U	U
chr5	186800	187000	U	U	U	U
chr5	187000	187200	U	U	U	U
chr5	187200	187400	U	U	U	U
chr5	187400	187600	U	U	U	U
chr5	187600	187800	U	U	U	U
chr5	187800	188000	U	U	U	U
chr5	188000	188200	U	U	U	U
chr5	188200	188400	U	U	U	U
chr5	188400	188600	B	U	U	U
chr5	188600	188800	B	B	B	U
chr5	188800	189000	B	B	B	U
chr5	189000	189200	B	U	U	U
chr5	189200	189400	B	U	U	U
chr5	189400	189600	U	U	U	U
chr5	189600	189800	U	U	U	U
chr5	189800	190000	U	U	U	U
chr5	190000	190200	U	U	U	U
chr5	190800	191000	U	U	U	U
chr5	191000	191200	U	U	U	U
chr5	191400	191600	U	U	U	U
chr5	191600	191800	U	U	U	U
chr5	191800	192000	U	U	U	U
chr5	192000	192200	U	U	U	U
chr5	192200	192400	U	U	U	U
chr5	192400	192600	U	U	U	U
chr5	193200	193400	U	U	U	U
chr5	194600	194800	U	U	U	U
chr5	194800	195000	U	U	U	U
chr5	195000	195200	U	U	U	U
chr5	195200	195400	U	U	U	U
chr5	195600	195800	B	U	U	U
chr5	195800	196000	B	B	U	U
chr5	196000	196200	B	U	U	U
chr5	196200	196400	B	U	U	U
chr5	198000	198200	U	U	U	U
chr5	198200	198400	U	U	U	U
chr5	198400	198600	U	U	U	U
chr5	198600	198800	U	U	U	U
chr5	198800	199000	U	U	U	U
chr5	199000	199200	U	U	U	U
chr5	199400	199600	U	U	U	U
chr5	199600	199800	U	U	U	U
chr5	200000	200200	U	U	U	U
chr5	200200	200400	B	U	U	U
chr5	200400	200600	B	U	U	U
chr5	200600	200800	B	U	U	U
chr5	201200	201400	U	U	U	U
chr5	201400	201600	U	U	U	U
chr5	201600	201800	U	U	U	U
chr5	201800	202000	U	U	U	U
chr5	202000	202200	U	U	U	U
chr5	204800	205000	U	U	U	U
chr5	205000	205200	U	U	U	U
chr5	205200	205400	U	U	U	U
chr5	205400	205600	U	U	U	U
chr5	205600	205800	U	U	U	U
chr5	205800	206000	U	U	U	U
chr5	206000	206200	U	U	U	U
chr5	206200	206400	U	U	U	U
chr5	206400	206600	U	U	U	U
chr5	206600	206800	U	U	U	U
chr5	206800	207000	U	U	U	U
chr5	207800	208000	B	U	U	U
chr5	215200	215400	U	U	U	U
chr5	215400	215600	U	U	U	U
chr5	215600	215800	U	U	U	U
chr5	215800	216000	U	U	U	U
chr5	217600	217800	B	U	U	U
chr5	217800	218000	B	B	U	U
chr5	218400	218600	B	U	U	U
chr5	218600	218800	B	U	U	U
chr5	218800	219000	B	U	U	U
chr5	219000	219200	B	U	U	U
chr5	219200	219400	B	U	U	U
chr5	219400	219600	U	U	U	U
chr5	219600	219800	U	U	U	U
chr5	219800	220000	U	U	U	U
chr5	220000	220200	U	U	U	U
chr5	220200	220400	U	U	U	U
chr5	220400	220600	U	U	U	U
chr5	220600	220800	U	U	U	U
chr5	221200	221400	U	U	U	U
chr5	221400	221600	U	U	U	U
chr5	221600	221800	U	U	U	U
chr5	221800	222000	U	U	U	U
chr5	222000	222200	U	U	U	U
chr5	222800	223000	U	U	U	U
chr5	223000	223200	U	U	U	U
chr5	223200	223400	U	U	U	U
chr5	223400	223600	U	U	U	U
chr5	223600	223800	U	U	U	U
chr5	224000	224200	U	U	U	U
chr5	224200	224400	U	U	U	U
chr5	224400	224600	U	U	U	U
chr5	224600	224800	U	U	U	U
chr5	224800	225000	U	U	U	U
chr5	225400	225600	U	U	U	U
chr5	225600	225800	U	U	U	U
chr5	225800	226000	U	U	U	U
chr5	226000	226200	U	U	U	U
chr5	227400	227600	U	U	U	U
chr5	228000	228200	U	U	U	U
chr5	228200	228400	U	U	U	U
chr5	230800	231000	U	U	U	U
chr5	231800	232000	U	U	U	U
chr5	232000	232200	U	U	U	U
chr5	232600	232800	U	U	U	U
chr5	233200	233400	U	U	U	U
chr5	233400	233600	U	U	U	U
chr5	233600	233800	U	U	U	U
chr5	233800	234000	U	U	U	U
chr5	235200	235400	U	U	U	U
chr5	235400	235600	U	U	U	U
chr5	235600	235800	U	U	U	U
chr5	235800	236000	U	U	U	U
chr5	236400	236600	U	U	U	U
chr5	237000	237200	U	U	U	U
chr5	237200	237400	U	U	U	U
chr5	237400	237600	U	U	U	U
chr5	237600	237800	U	U	U	U
chr5	237800	238000	U	U	U	U
chr5	239000	239200	U	U	U	U
chr5	240200	240400	U	U	U	U
chr5	241200	241400	U	U	U	U
chr5	241800	242000	U	U	U	U
chr5	250000	250200	U	U	U	U
chr5	250200	250400	U	U	U	U
chr5	250400	250600	U	U	U	U
chr5	250600	250800	U	U	U	U
chr5	250800	251000	U	U	U	U
chr5	251000	251200	U	U	U	U
chr5	251200	251400	U	U	U	U
chr5	251400	251600	U	U	U	U
chr5	253000	253200	U	U	U	U
chr5	253200	253400	U	U	U	U
chr5	254200	254400	U	U	U	U
chr5	254400	254600	U	U	U	U
chr5	254600	254800	U	U	U	U
chr5	254800	255000	U	U	U	U
chr5	255200	255400	U	U	U	U
chr5	256200	256400	U	U	U	U
chr5	256400	256600	U	U	U	U
chr5	256600	256800	U	U	U	U
chr5	264400	264600	U	U	U	U
chr5	266200	266400	U	U	U	U
chr5	266400	266600	U	U	U	U
chr5	267200	267400	U	U	U	U
chr5	270400	270600	U	U	U	U
chr5	271400	271600	B	U	B	U
chr5	271600	271800	B	U	B	U
chr5	272200	272400	B	U	U	U
chr5	272400	272600	U	U	U	U
chr5	272600	272800	U	U	U	U
chr5	272800	273000	U	U	U	U
chr5	273000	273200	U	U	U	U
chr5	273200	273400	U	U	U	U
chr5	273400	273600	U	U	U	U
chr5	273600	273800	U	U	U	U
chr5	274000	274200	U	U	U	U
chr5	274200	274400	U	U	U	U
chr5	275600	275800	U	U	U	U
chr5	275800	276000	U	U	U	U
chr5	276600	276800	U	U	U	U
chr5	276800	277000	U	U	U	U
chr5	279000	279200	U	U	U	U
chr5	279400	279600	U	U	U	U
chr5	281000	281200	U	U	U	U
chr5	281200	281400	U	U	U	U
chr5	287600	287800	U	U	U	U
chr5	287800	288000	U	U	U	U
chr5	288000	288200	U	U	U	U
chr5	288400	288600	U	U	U	U
chr5	288800	289000	U	U	U	U
chr5	289000	289200	U	U	U	U
chr5	289200	289400	U	U	U	U
chr5	289600	289800	U	U	U	U
chr5	289800	290000	U	U	U	U
chr5	290000	290200	U	U	U	U
chr5	290200	290400	U	U	U	U
chr5	290400	290600	U	U	U	U
chr5	290600	290800	U	U	U	U
chr5	293000	293200	U	U	U	U
chr5	295200	295400	U	U	U	U
chr5	295400	295600	U	U	U	U
chr5	296800	297000	U	U	U	U
chr5	297000	297200	U	U	U	U
chr5	297200	297400	U	U	U	U
chr5	297800	298000	U	U	U	U
chr5	298400	298600	U	U	U	U
chr5	300600	300800	U	U	U	U
chr5	300800	301000	U	U	U	U
chr5	301000	301200	U	U	U	U
chr5	301200	301400	U	U	U	U
chr5	303000	303200	U	U	U	U
chr5	303200	303400	U	U	U	U
chr5	303400	303600	U	U	U	U
chr5	303800	304000	U	U	U	U
chr5	304000	304200	U	U	U	U
chr5	305000	305200	U	U	U	U
chr5	305200	305400	U	U	U	U
chr5	305400	305600	U	U	U	U
chr5	305800	306000	U	U	U	U
chr5	306000	306200	U	U	U	U
chr5	306200	306400	U	U	U	U
chr5	306400	306600	U	U	U	U
chr5	306600	306800	U	U	U	U
chr5	306800	307000	U	U	U	U
chr5	307000	307200	U	U	U	U
chr5	307600	307800	U	U	U	U
chr5	307800	308000	U	U	U	U
chr5	308000	308200	U	U	U	U
chr5	308200	308400	U	U	U	U
chr5	308400	308600	U	U	U	U
chr5	308600	308800	U	U	U	U
chr5	308800	309000	U	U	U	U
chr5	309000	309200	U	U	U	U
chr5	309200	309400	U	U	U	U
chr5	310200	310400	U	U	U	U
chr5	310400	310600	U	U	U	U
chr5	310600	310800	U	U	U	U
chr5	310800	311000	U	U	U	U
chr5	311000	311200	U	U	U	U
chr5	311200	311400	U	U	U	U
chr5	311400	311600	U	U	U	U
chr5	312000	312200	U	U	U	U
chr5	312200	312400	U	U	U	U
chr5	312400	312600	U	U	U	U
chr5	313000	313200	U	U	U	U
chr5	313200	313400	U	U	U	U
chr5	314200	314400	U	U	U	U
chr5	314400	314600	U	U	U	U
chr5	314600	314800	U	U	U	U
chr5	314800	315000	U	U	U	U
chr5	315000	315200	U	U	U	U
chr5	315200	315400	U	U	U	U
chr5	315400	315600	U	U	U	U
chr5	315600	315800	U	U	U	U
chr5	315800	316000	U	U	U	U
chr5	316000	316200	U	U	U	U
chr5	316200	316400	U	U	U	U
chr5	316400	316600	U	U	U	U
chr5	316600	316800	U	U	U	U
chr5	316800	317000	B	U	U	U
chr5	317000	317200	B	U	U	U
chr5	317200	317400	B	B	B	U
chr5	317400	317600	B	U	B	U
chr5	318600	318800	U	U	U	U
chr5	318800	319000	U	U	U	U
chr5	319000	319200	U	U	U	U
chr5	319200	319400	U	U	U	U
chr5	319400	319600	U	U	U	U
chr5	319600	319800	U	U	U	U
chr5	319800	320000	U	U	U	U
chr5	320800	321000	U	U	U	U
chr5	321000	321200	U	U	U	U
chr5	321200	321400	B	U	U	U
chr5	321400	321600	B	B	U	U
chr5	321800	322000	B	U	U	U
chr5	322200	322400	U	U	U	U
chr5	322800	323000	U	U	U	U
chr5	323000	323200	U	U	U	U
chr5	323200	323400	U	U	U	U
chr5	323400	323600	U	U	U	U
chr5	323600	323800	U	U	U	U
chr5	325000	325200	U	U	U	U
chr5	325200	325400	U	U	U	U
chr5	325400	325600	U	U	U	U
chr5	342600	342800	U	U	U	U
chr5	342800	343000	U	U	U	U
chr5	343600	343800	U	U	U	U
chr5	343800	344000	U	U	U	U
chr5	346000	346200	U	U	U	U
chr5	346200	346400	U	U	U	U
chr5	346400	346600	U	U	U	U
chr5	347600	347800	U	U	U	U
chr5	347800	348000	U	U	U	U
chr5	348000	348200	U	U	U	U
chr5	350400	350600	B	B	U	U
chr5	351800	352000	U	U	U	U
chr5	353000	353200	U	U	U	U
chr5	353200	353400	U	U	U	U
chr5	353400	353600	U	U	U	U
chr5	353600	353800	U	U	U	U
chr5	353800	354000	U	U	U	U
chr5	354000	354200	U	U	U	U
chr5	354200	354400	U	U	U	U
chr5	354400	354600	U	U	U	U
chr5	354600	354800	U	U	U	U
chr5	354800	355000	U	U	U	U
chr5	355000	355200	U	U	U	U
chr5	355400	355600	U	U	U	U
chr5	355600	355800	U	U	U	U
chr5	355800	356000	U	U	U	U
chr5	356000	356200	U	U	U	U
chr5	356200	356400	U	U	U	U
chr5	359600	359800	U	U	U	U
chr5	362400	362600	U	U	U	U
chr5	367200	367400	U	U	U	U
chr5	367400	367600	U	U	U	U
chr5	367600	367800	U	U	U	U
chr5	367800	368000	U	U	U	U
chr5	368000	368200	U	U	U	U
chr5	368200	368400	U	U	U	U
chr5	368400	368600	U	U	U	U
chr5	368600	368800	U	U	U	U
chr5	368800	369000	U	U	U	U
chr5	369000	369200	U	U	U	U
chr5	369200	369400	U	U	U	U
chr5	369400	369600	U	U	U	U
chr5	369600	369800	U	U	U	U
chr5	369800	370000	U	U	U	U
chr5	370400	370600	U	U	U	U
chr5	371800	372000	U	U	U	U
chr5	372000	372200	U	U	U	U
chr5	372200	372400	U	U	U	U
chr5	372800	373000	U	U	U	U
chr5	373000	373200	U	U	U	U
chr5	373400	373600	U	U	U	U
chr5	373600	373800	U	U	U	U
chr5	373800	374000	U	U	U	U
chr5	374000	374200	U	U	U	U
chr5	374200	374400	U	U	U	U
chr5	374400	374600	U	U	U	U
chr5	374600	374800	U	U	U	U
chr5	374800	375000	U	U	U	U
chr5	375000	375200	U	U	U	U
chr5	375200	375400	U	U	U	U
chr5	375400	375600	U	U	U	U
chr5	375600	375800	U	U	U	U
chr5	375800	376000	U	U	U	U
chr5	376000	376200	U	U	U	U
chr5	376200	376400	U	U	U	U
chr5	376400	376600	U	U	U	U
chr5	376600	376800	U	U	U	U
chr5	376800	377000	U	U	U	U
chr5	377000	377200	U	U	U	U
chr5	377200	377400	U	U	U	U
chr5	377400	377600	U	U	U	U
chr5	377800	378000	U	U	U	U
chr5	378000	378200	U	U	U	U
chr5	378200	378400	U	U	U	U
chr5	378600	378800	U	U	U	U
chr5	388600	388800	U	U	U	U
chr5	388800	389000	U	U	U	U
chr5	389000	389200	U	U	U	U
chr5	389200	389400	U	U	U	U
chr5	389400	389600	U	U	U	U
chr5	389600	389800	U	U	U	U
chr5	391000	391200	U	U	U	U
chr5	393000	393200	B	U	U	U
chr5	393200	393400	B	U	U	U
chr5	393400	393600	B	U	U	U
chr5	394000	394200	U	U	U	U
chr5	394800	395000	U	U	U	U
chr5	395000	395200	U	U	U	U
chr5	395200	395400	U	U	U	U
chr5	395400	395600	U	U	U	U
chr5	395600	395800	U	U	U	U
chr5	395800	396000	U	U	U	U
chr5	396000	396200	U	U	U	U
chr5	396200	396400	U	U	U	U
chr5	396400	396600	U	U	U	U
chr5	398600	398800	U	U	U	U
chr5	398800	399000	U	U	U	U
chr5	399000	399200	U	U	U	U
chr5	399200	399400	U	U	U	U
chr5	399800	400000	U	U	U	U
chr5	400000	400200	U	U	U	U
chr5	400200	400400	U	U	U	U
chr5	400400	400600	U	U	U	U
chr5	400600	400800	U	U	U	U
chr5	400800	401000	U	U	U	U
chr5	401000	401200	U	U	U	U
chr5	401400	401600	U	U	U	U
chr5	401600	401800	U	U	U	U
chr5	403800	404000	U	U	U	U
chr5	404000	404200	U	U	U	U
chr5	404200	404400	U	U	U	U
chr5	404400	404600	U	U	U	U
chr5	404600	404800	U	U	U	U
chr5	404800	405000	U	U	U	U
chr5	405000	405200	U	U	U	U
chr5	405200	405400	U	U	U	U
chr5	405400	405600	U	U	U	U
chr5	406000	406200	U	U	U	U
chr5	411800	412000	U	U	U	U
chr5	413000	413200	U	U	U	U
chr5	413400	413600	U	U	U	U
chr5	413600	413800	U	U	U	U
chr5	415800	416000	B	U	U	U
chr5	416000	416200	B	U	U	U
chr5	416200	416400	B	U	U	U
chr5	416400	416600	U	U	U	U
chr5	416600	416800	U	U	U	U
chr5	418000	418200	U	U	U	U
chr5	418200	418400	U	U	U	U
chr5	418400	418600	U	U	U	U
chr5	418600	418800	U	U	U	U
chr5	418800	419000	U	U	U	U
chr5	419600	419800	U	U	U	U
chr5	419800	420000	U	U	U	U
chr5	420000	420200	U	U	U	U
chr5	420200	420400	U	U	U	U
chr5	420400	420600	U	U	U	U
chr5	421000	421200	U	U	U	U
chr5	421200	421400	U	U	U	U
chr5	421400	421600	U	U	U	U
chr5	421600	421800	U	U	U	U
chr5	421800	422000	U	U	U	U
chr5	422000	422200	U	U	U	U
chr5	422200	422400	U	U	U	U
chr5	422400	422600	U	U	U	U
chr5	422600	422800	U	U	U	U
chr5	422800	423000	U	U	U	U
chr5	423000	423200	U	U	U	U
chr5	423200	423400	B	U	U	U
chr5	423800	424000	B	U	U	U
chr5	424600	424800	U	U	U	U
chr5	424800	425000	U	U	U	U
chr5	425600	425800	U	U	U	U
chr5	425800	426000	U	B	U	U
chr5	427800	428000	U	U	U	U
chr5	428000	428200	U	U	U	U
chr5	428200	428400	U	U	U	U
chr5	429800	430000	U	U	U	U
chr5	430000	430200	U	U	U	U
chr5	430200	430400	U	U	U	U
chr5	430400	430600	U	U	U	U
chr5	430600	430800	U	U	U	U
chr5	430800	431000	B	U	B	U
chr5	431000	431200	B	B	B	U
chr5	431200	431400	B	B	B	U
chr5	432000	432200	U	U	U	U
chr5	432600	432800	U	U	U	U
chr5	432800	433000	U	U	U	U
chr5	433000	433200	U	U	U	U
chr5	433200	433400	U	U	U	U
chr5	433400	433600	U	U	U	U
chr5	433600	433800	U	U	U	U
chr5	433800	434000	U	U	U	U
chr5	434000	434200	U	U	U	U
chr5	434200	434400	U	U	U	U
chr5	434400	434600	U	U	U	U
chr5	434600	434800	U	U	U	U
chr5	434800	435000	U	U	U	U
chr5	435400	435600	U	U	U	U
chr5	435600	435800	U	U	U	U
chr5	435800	436000	U	U	U	U
chr5	436000	436200	U	U	U	U
chr5	436400	436600	U	B	U	U
chr5	436600	436800	U	B	U	U
chr5	437400	437600	U	U	U	U
chr5	437600	437800	U	U	U	U
chr5	437800	438000	U	U	U	U
chr5	438000	438200	U	U	U	U
chr5	438200	438400	U	U	U	U
chr5	438400	438600	U	U	U	U
chr5	438600	438800	U	U	U	U
chr5	438800	439000	U	U	U	U
chr5	439800	440000	U	U	U	U
chr5	440400	440600	U	U	U	U
chr5	440600	440800	U	U	U	U
chr5	442000	442200	U	U	U	U
chr5	442200	442400	B	U	U	U
chr5	442400	442600	B	U	U	U
chr5	442600	442800	B	U	U	U
chr5	442800	443000	B	U	B	U
chr5	443000	443200	B	U	B	U
chr5	443400	443600	B	U	U	U
chr5	444200	444400	U	U	U	U
chr5	444400	444600	U	U	U	U
chr5	445000	445200	U	U	U	U
chr5	445800	446000	U	U	U	U
chr5	446000	446200	U	U	U	U
chr5	446200	446400	U	U	U	U
chr5	447000	447200	U	B	U	U
chr5	447200	447400	U	U	U	U
chr5	447400	447600	U	U	U	U
chr5	447600	447800	U	U	U	U
