chr	start	end	ATAC	CTCF	REST	EP300
chr8	120400	120600	U	U	U	U
chr8	120600	120800	U	U	U	U
chr8	120800	121000	U	U	U	U
chr8	121400	121600	U	U	U	U
chr8	121600	121800	U	U	U	U
chr8	122400	122600	U	U	U	U
chr8	122600	122800	U	U	U	U
chr8	122800	123000	U	U	U	U
chr8	123600	123800	U	U	U	U
chr8	124600	124800	U	U	U	U
chr8	124800	125000	U	U	U	U
chr8	126400	126600	U	U	U	U
chr8	135200	135400	U	U	U	U
chr8	135400	135600	U	U	U	U
chr8	135800	136000	U	U	U	U
chr8	136000	136200	U	U	U	U
chr8	136200	136400	U	U	U	U
chr8	136400	136600	U	U	U	U
chr8	150600	150800	U	U	U	U
chr8	151200	151400	U	U	U	U
chr8	155200	155400	U	U	U	U
chr8	155400	155600	U	U	U	U
chr8	155600	155800	U	U	U	U
chr8	155800	156000	U	U	U	U
chr8	156000	156200	U	U	U	U
chr8	162800	163000	U	U	U	U
chr8	163200	163400	U	U	U	U
chr8	165000	165200	U	U	U	U
chr8	166000	166200	U	U	U	U
chr8	166200	166400	U	U	U	U
chr8	166400	166600	U	U	U	U
chr8	166600	166800	U	U	U	U
chr8	166800	167000	U	U	U	U
chr8	167000	167200	U	U	U	U
chr8	167200	167400	U	U	U	U
chr8	167400	167600	U	U	U	U
chr8	167600	167800	U	U	U	U
chr8	167800	168000	U	U	U	U
chr8	168000	168200	U	U	U	U
chr8	168200	168400	U	U	U	U
chr8	168400	168600	U	U	U	U
chr8	168600	168800	U	U	U	U
chr8	169000	169200	U	U	U	U
chr8	169200	169400	U	U	U	U
chr8	169400	169600	U	U	U	U
chr8	169600	169800	U	U	U	U
chr8	169800	170000	U	U	U	U
chr8	170000	170200	U	U	U	U
chr8	170200	170400	U	U	U	U
chr8	170600	170800	U	U	U	U
chr8	171800	172000	U	U	U	U
chr8	172000	172200	U	U	U	U
chr8	172200	172400	U	U	U	U
chr8	172600	172800	U	U	U	U
chr8	172800	173000	U	U	U	U
chr8	173000	173200	U	U	U	U
chr8	173200	173400	U	U	U	U
chr8	173800	174000	U	U	U	U
chr8	174000	174200	U	U	U	U
chr8	174200	174400	U	U	U	U
chr8	174400	174600	U	U	U	U
chr8	174600	174800	U	U	U	U
chr8	174800	175000	U	U	U	U
chr8	175200	175400	U	U	U	U
chr8	175400	175600	U	U	U	U
chr8	175600	175800	U	U	U	U
chr8	175800	176000	U	U	U	U
chr8	176000	176200	U	U	U	U
chr8	183000	183200	U	U	U	U
chr8	184400	184600	U	U	U	U
chr8	184600	184800	U	U	U	U
chr8	184800	185000	U	U	U	U
chr8	186000	186200	U	U	U	U
chr8	186200	186400	U	U	U	U
chr8	190600	190800	U	U	U	U
chr8	191400	191600	U	U	U	U
chr8	191600	191800	U	U	U	U
chr8	191800	192000	U	U	U	U
chr8	192000	192200	U	U	U	U
chr8	193200	193400	U	U	U	U
chr8	193400	193600	U	U	U	U
chr8	193600	193800	U	U	U	U
chr8	193800	194000	U	U	U	U
chr8	194000	194200	U	U	U	U
chr8	194200	194400	U	U	U	U
chr8	196400	196600	U	U	U	U
chr8	196600	196800	U	U	U	U
chr8	196800	197000	U	U	U	U
chr8	198400	198600	U	U	U	U
chr8	198600	198800	U	U	U	U
chr8	199400	199600	U	U	U	U
chr8	199600	199800	U	U	U	U
chr8	200400	200600	U	U	U	U
chr8	201800	202000	U	U	U	U
chr8	202000	202200	U	U	U	U
chr8	202200	202400	U	U	U	U
chr8	202400	202600	U	U	U	U
chr8	202600	202800	U	U	U	U
chr8	202800	203000	U	U	U	U
chr8	203000	203200	U	U	U	U
chr8	203200	203400	U	U	U	U
chr8	205000	205200	U	U	U	U
chr8	210800	211000	U	U	U	U
chr8	213200	213400	U	U	U	U
chr8	213400	213600	U	U	U	U
chr8	217600	217800	U	U	U	U
chr8	217800	218000	U	U	U	U
chr8	218000	218200	U	U	U	U
chr8	218800	219000	U	U	U	U
chr8	219000	219200	U	U	U	U
chr8	219200	219400	U	U	U	U
chr8	226600	226800	U	U	U	U
chr8	227800	228000	U	U	U	U
chr8	228600	228800	U	U	U	U
chr8	228800	229000	U	U	U	U
chr8	231200	231400	U	U	U	U
chr8	231400	231600	U	U	U	U
chr8	231600	231800	B	U	U	U
chr8	231800	232000	B	U	U	U
chr8	232000	232200	B	U	U	U
chr8	232400	232600	B	U	U	U
chr8	232600	232800	B	U	U	U
chr8	232800	233000	B	U	U	U
chr8	233000	233200	B	U	U	U
chr8	233200	233400	B	U	U	U
chr8	233400	233600	U	U	U	U
chr8	233600	233800	U	U	U	U
chr8	233800	234000	U	U	U	U
chr8	234000	234200	U	U	U	U
chr8	234200	234400	U	U	U	U
chr8	234400	234600	U	U	U	U
chr8	234600	234800	U	U	U	U
chr8	234800	235000	U	U	U	U
chr8	235000	235200	U	U	U	U
chr8	235200	235400	U	U	U	U
chr8	235400	235600	U	U	U	U
chr8	235600	235800	U	U	U	U
chr8	235800	236000	U	U	U	U
chr8	236800	237000	U	U	U	U
chr8	237000	237200	U	U	U	U
chr8	237200	237400	U	U	U	U
chr8	237400	237600	U	U	U	U
chr8	237600	237800	U	U	U	U
chr8	237800	238000	U	U	U	U
chr8	238000	238200	U	U	U	U
chr8	238200	238400	U	U	U	U
chr8	240400	240600	U	B	U	U
chr8	241000	241200	U	U	U	U
chr8	241200	241400	U	U	U	U
chr8	241400	241600	U	U	U	U
chr8	242200	242400	U	U	U	U
chr8	242400	242600	U	U	U	U
chr8	242600	242800	U	U	U	U
chr8	242800	243000	U	U	U	U
chr8	243200	243400	U	U	U	U
chr8	243400	243600	U	U	U	U
chr8	243600	243800	U	U	U	U
chr8	244200	244400	U	U	U	U
chr8	244400	244600	U	U	U	U
chr8	244600	244800	U	U	U	U
chr8	244800	245000	U	U	U	U
chr8	245200	245400	U	U	U	U
chr8	246400	246600	U	U	U	U
chr8	246600	246800	U	U	U	U
chr8	246800	247000	U	U	U	U
chr8	247000	247200	U	U	U	U
chr8	248800	249000	U	U	U	U
chr8	249000	249200	U	U	U	U
chr8	249200	249400	U	U	U	U
chr8	258600	258800	U	U	U	U
chr8	258800	259000	U	U	U	U
chr8	259000	259200	U	U	U	U
chr8	260200	260400	U	U	U	U
chr8	260800	261000	U	U	U	U
chr8	261000	261200	U	U	U	U
chr8	261800	262000	U	U	U	U
chr8	262000	262200	U	U	U	U
chr8	262200	262400	U	U	U	U
chr8	262400	262600	U	U	U	U
chr8	262600	262800	U	U	U	U
chr8	262800	263000	U	U	U	U
chr8	263000	263200	U	U	U	U
chr8	263200	263400	U	U	U	U
chr8	264200	264400	U	U	U	U
chr8	264400	264600	U	U	U	U
chr8	264600	264800	U	U	U	U
chr8	264800	265000	U	U	U	U
chr8	265000	265200	U	U	U	U
chr8	265400	265600	U	U	U	U
chr8	265600	265800	B	U	U	U
chr8	267000	267200	U	U	U	U
chr8	267200	267400	U	U	U	U
chr8	267600	267800	U	U	U	U
chr8	267800	268000	U	U	U	U
chr8	268000	268200	U	U	U	U
chr8	268200	268400	U	U	U	U
chr8	268400	268600	U	U	U	U
chr8	269400	269600	U	U	U	U
chr8	269600	269800	U	U	U	U
chr8	269800	270000	U	U	U	U
chr8	270000	270200	U	U	U	U
chr8	270200	270400	U	U	U	U
chr8	270400	270600	U	U	U	U
chr8	270600	270800	U	U	U	U
chr8	270800	271000	U	U	U	U
chr8	271000	271200	U	U	U	U
chr8	271200	271400	U	U	U	U
chr8	271400	271600	U	U	U	U
chr8	271600	271800	U	U	U	U
chr8	271800	272000	U	B	U	U
chr8	272000	272200	U	B	U	U
chr8	272200	272400	U	U	U	U
chr8	272400	272600	U	U	U	U
chr8	274200	274400	B	U	U	U
chr8	274400	274600	B	U	U	U
chr8	274600	274800	B	U	U	U
chr8	274800	275000	B	U	U	U
chr8	275000	275200	U	U	U	U
chr8	275200	275400	U	U	U	U
chr8	275400	275600	U	U	U	U
chr8	275600	275800	U	U	U	U
chr8	275800	276000	U	U	U	U
chr8	276000	276200	U	U	U	U
chr8	276200	276400	U	U	U	U
chr8	276400	276600	U	U	U	U
chr8	276600	276800	U	U	U	U
chr8	277800	278000	U	U	U	U
chr8	278800	279000	U	U	U	U
chr8	279800	280000	U	U	U	U
chr8	280600	280800	U	U	U	U
chr8	280800	281000	U	U	U	U
chr8	281000	281200	U	U	U	U
chr8	281200	281400	U	U	U	U
chr8	283200	283400	U	U	U	U
chr8	283400	283600	U	U	U	U
chr8	283600	283800	U	U	U	U
chr8	284000	284200	U	U	U	U
chr8	284200	284400	U	U	U	U
chr8	284400	284600	U	U	U	U
chr8	284600	284800	U	U	U	U
chr8	286000	286200	U	U	U	U
chr8	286400	286600	U	U	U	U
chr8	286600	286800	U	U	U	U
chr8	288600	288800	U	U	U	U
chr8	288800	289000	U	U	U	U
chr8	289000	289200	U	U	U	U
chr8	289200	289400	U	U	U	U
chr8	289400	289600	U	U	U	U
chr8	289600	289800	U	U	U	U
chr8	289800	290000	U	U	U	U
chr8	291400	291600	U	U	U	U
chr8	291600	291800	U	U	U	U
chr8	292200	292400	U	U	U	U
chr8	292400	292600	U	U	U	U
chr8	292600	292800	U	U	U	U
chr8	292800	293000	U	U	U	U
chr8	293000	293200	U	U	U	U
chr8	293200	293400	U	U	U	U
chr8	293400	293600	U	U	U	U
chr8	293600	293800	U	U	U	U
chr8	294200	294400	U	U	U	U
chr8	294400	294600	U	U	U	U
chr8	295000	295200	U	U	U	U
chr8	296000	296200	U	U	U	U
chr8	296200	296400	U	U	U	U
chr8	297400	297600	U	U	U	U
chr8	298200	298400	U	U	U	U
chr8	298600	298800	U	U	U	U
chr8	298800	299000	U	U	U	U
chr8	299000	299200	U	U	U	U
chr8	299200	299400	B	U	U	U
chr8	299400	299600	B	U	U	U
chr8	299600	299800	U	U	U	U
chr8	299800	300000	U	U	U	U
chr8	300000	300200	U	U	U	U
chr8	300200	300400	U	U	U	U
chr8	300400	300600	U	U	U	U
chr8	300600	300800	U	U	U	U
chr8	300800	301000	U	U	U	U
chr8	301000	301200	U	U	U	U
chr8	301200	301400	U	U	U	U
chr8	301400	301600	U	U	U	U
chr8	301600	301800	U	U	U	U
chr8	302400	302600	U	U	U	U
chr8	302600	302800	U	U	U	U
chr8	302800	303000	U	U	U	U
chr8	303000	303200	U	U	U	U
chr8	303200	303400	U	U	U	U
chr8	303400	303600	U	U	U	U
chr8	306200	306400	U	U	U	U
chr8	306600	306800	U	U	U	U
chr8	306800	307000	U	U	U	U
chr8	307000	307200	U	U	U	U
chr8	307200	307400	U	U	U	U
chr8	307400	307600	U	U	U	U
chr8	308400	308600	U	U	U	U
chr8	308600	308800	U	U	U	U
chr8	308800	309000	U	U	U	U
chr8	309400	309600	U	U	U	U
chr8	309600	309800	U	U	U	U
chr8	309800	310000	U	U	U	U
chr8	310000	310200	U	U	U	U
chr8	310200	310400	U	U	U	U
chr8	310400	310600	U	U	U	U
chr8	310600	310800	U	U	U	U
chr8	310800	311000	U	U	U	U
chr8	311200	311400	U	U	U	U
chr8	311400	311600	U	U	U	U
chr8	312000	312200	U	U	U	U
chr8	313000	313200	U	U	U	U
chr8	313200	313400	U	U	U	U
chr8	313400	313600	U	U	U	U
chr8	313600	313800	U	U	U	U
chr8	314200	314400	U	U	U	U
chr8	314400	314600	U	U	U	U
chr8	314600	314800	U	U	U	U
chr8	314800	315000	U	U	U	U
chr8	315000	315200	U	U	U	U
chr8	315800	316000	U	U	U	U
chr8	316000	316200	U	U	U	U
chr8	316200	316400	U	U	U	U
chr8	316400	316600	B	U	U	U
chr8	316600	316800	B	U	U	U
chr8	316800	317000	B	U	U	U
chr8	317000	317200	B	U	U	U
chr8	317200	317400	B	U	U	U
chr8	317400	317600	B	U	U	U
chr8	317600	317800	B	U	U	U
chr8	318200	318400	U	U	U	U
chr8	318400	318600	U	U	U	U
chr8	318600	318800	U	U	U	U
chr8	318800	319000	U	U	U	U
chr8	323800	324000	U	U	U	U
chr8	324200	324400	U	U	U	U
chr8	325000	325200	U	U	U	U
chr8	325200	325400	U	U	U	U
chr8	325400	325600	U	U	U	U
chr8	325600	325800	U	U	U	U
chr8	325800	326000	U	U	U	U
chr8	326000	326200	U	U	U	U
chr8	326200	326400	U	U	U	U
chr8	326400	326600	U	U	U	U
chr8	327000	327200	B	U	U	U
chr8	327200	327400	B	U	U	U
chr8	327400	327600	B	U	U	U
chr8	327600	327800	U	U	U	U
chr8	327800	328000	U	U	U	U
chr8	328000	328200	U	U	U	U
chr8	331400	331600	U	U	U	U
chr8	331600	331800	U	U	U	U
chr8	331800	332000	U	U	U	U
chr8	332000	332200	U	U	U	U
chr8	333200	333400	U	U	U	U
chr8	333400	333600	U	U	U	U
chr8	333600	333800	U	U	U	U
chr8	333800	334000	U	U	U	U
chr8	334000	334200	U	U	U	U
chr8	334200	334400	U	U	U	U
chr8	334400	334600	U	U	U	U
chr8	335000	335200	U	U	U	U
chr8	335200	335400	U	U	U	U
chr8	335400	335600	U	U	U	U
chr8	335600	335800	U	U	U	U
chr8	336000	336200	U	U	U	U
chr8	336800	337000	U	U	U	U
chr8	337000	337200	U	U	U	U
chr8	337200	337400	U	U	U	U
chr8	337400	337600	U	U	U	U
chr8	337600	337800	U	U	U	U
chr8	338400	338600	U	U	U	U
chr8	338600	338800	U	U	U	U
chr8	338800	339000	U	U	U	U
chr8	339000	339200	U	U	U	U
chr8	339200	339400	U	U	U	U
chr8	339400	339600	U	U	U	U
chr8	342400	342600	U	U	U	U
chr8	343000	343200	U	U	U	U
chr8	343200	343400	U	U	U	U
chr8	343400	343600	U	U	U	U
chr8	344200	344400	U	U	U	U
chr8	345000	345200	U	U	U	U
chr8	345200	345400	U	U	U	U
chr8	345400	345600	U	U	U	U
chr8	346200	346400	U	U	U	U
chr8	346400	346600	U	U	U	U
chr8	346600	346800	U	U	U	U
chr8	347200	347400	U	U	U	U
chr8	347400	347600	U	U	U	U
chr8	347600	347800	U	U	U	U
chr8	347800	348000	U	U	U	U
chr8	348000	348200	U	U	U	U
chr8	348200	348400	U	U	U	U
chr8	348800	349000	U	U	U	U
chr8	349000	349200	U	U	U	U
chr8	349200	349400	U	U	U	U
chr8	349400	349600	U	U	U	U
chr8	349600	349800	U	U	U	U
chr8	349800	350000	U	U	U	U
chr8	352200	352400	U	U	U	U
chr8	352400	352600	U	U	U	U
chr8	352600	352800	U	U	U	U
chr8	352800	353000	U	U	U	U
chr8	353000	353200	U	U	U	U
chr8	354200	354400	U	U	U	U
chr8	355200	355400	U	U	U	U
chr8	355800	356000	U	U	U	U
chr8	356000	356200	U	U	U	U
chr8	356200	356400	U	U	U	U
chr8	356400	356600	U	U	U	U
chr8	357800	358000	U	U	U	U
chr8	358000	358200	U	U	U	U
chr8	362200	362400	U	U	U	U
chr8	362400	362600	U	U	U	U
chr8	362600	362800	U	U	U	U
chr8	363200	363400	U	U	U	U
chr8	363400	363600	U	U	U	U
chr8	363600	363800	U	U	U	U
chr8	364200	364400	U	U	U	U
chr8	364800	365000	U	U	U	U
chr8	365400	365600	U	U	U	U
chr8	365600	365800	U	U	U	U
chr8	365800	366000	U	U	U	U
chr8	366000	366200	U	U	U	U
chr8	372800	373000	U	U	U	U
chr8	373000	373200	U	U	U	U
chr8	373200	373400	U	U	U	U
chr8	376200	376400	U	U	U	U
chr8	377200	377400	U	U	U	U
chr8	377800	378000	B	U	U	U
chr8	378000	378200	B	U	U	U
chr8	378200	378400	B	U	U	U
chr8	378400	378600	B	U	U	U
chr8	378600	378800	U	U	U	U
chr8	378800	379000	U	U	U	U
chr8	379000	379200	U	U	U	U
chr8	379800	380000	U	U	U	U
chr8	380000	380200	U	U	U	U
chr8	381000	381200	U	U	U	U
chr8	381200	381400	U	U	U	U
chr8	381400	381600	U	U	U	U
chr8	381600	381800	U	U	U	U
chr8	381800	382000	U	U	U	U
chr8	382000	382200	U	U	U	U
chr8	382200	382400	U	U	U	U
chr8	382400	382600	U	U	U	U
chr8	383200	383400	U	U	U	U
chr8	383400	383600	U	U	U	U
chr8	383600	383800	U	U	U	U
chr8	383800	384000	U	U	U	U
chr8	384000	384200	U	U	U	U
chr8	384200	384400	U	U	U	U
chr8	384600	384800	U	U	U	U
chr8	384800	385000	U	U	U	U
chr8	385000	385200	U	U	U	U
chr8	385200	385400	U	U	U	U
chr8	385400	385600	U	U	U	U
chr8	385600	385800	U	U	U	U
chr8	385800	386000	U	U	U	U
chr8	386000	386200	U	U	U	U
chr8	386200	386400	U	U	U	U
chr8	387200	387400	U	U	U	U
chr8	388200	388400	U	U	U	U
chr8	388400	388600	U	U	U	U
chr8	389200	389400	U	U	U	U
chr8	389400	389600	U	U	U	U
chr8	390800	391000	U	U	U	U
chr8	391000	391200	U	U	U	U
chr8	391200	391400	U	U	U	U
chr8	391400	391600	U	U	U	U
chr8	391600	391800	U	U	U	U
chr8	391800	392000	U	U	U	U
chr8	392000	392200	U	U	U	U
chr8	392200	392400	U	U	U	U
chr8	392400	392600	U	U	U	U
chr8	392600	392800	U	U	U	U
chr8	393200	393400	U	U	U	U
chr8	394200	394400	U	U	U	U
chr8	394400	394600	U	U	U	U
chr8	394600	394800	U	U	U	U
chr8	394800	395000	U	U	U	U
chr8	395000	395200	U	U	U	U
chr8	396000	396200	U	U	U	U
chr8	396200	396400	U	U	U	U
chr8	396400	396600	U	U	U	U
chr8	396600	396800	U	U	U	U
chr8	397000	397200	U	U	U	U
chr8	397200	397400	U	U	U	U
chr8	398000	398200	U	U	U	U
chr8	398600	398800	U	U	U	U
chr8	398800	399000	U	U	U	U
chr8	399000	399200	U	U	U	U
chr8	399200	399400	U	U	U	U
chr8	399600	399800	U	U	U	U
chr8	399800	400000	U	U	U	U
chr8	400600	400800	U	U	U	U
chr8	400800	401000	U	U	U	U
chr8	403000	403200	U	U	U	U
chr8	403200	403400	U	U	U	U
chr8	403400	403600	U	U	U	U
chr8	403600	403800	U	U	U	U
chr8	403800	404000	U	U	U	U
chr8	404000	404200	U	U	U	U
chr8	404200	404400	U	U	U	U
chr8	404400	404600	U	U	U	U
chr8	406400	406600	B	U	U	U
chr8	406800	407000	B	U	U	U
chr8	407800	408000	U	U	U	U
chr8	408000	408200	U	U	U	U
chr8	408200	408400	U	U	U	U
chr8	408800	409000	U	U	U	U
chr8	409000	409200	U	U	U	U
chr8	409200	409400	U	U	U	U
chr8	409400	409600	U	U	U	U
chr8	409600	409800	U	U	U	U
chr8	409800	410000	U	U	U	U
chr8	410000	410200	U	U	U	U
chr8	410200	410400	U	U	U	U
chr8	410400	410600	U	U	U	U
chr8	410600	410800	U	U	U	U
chr8	410800	411000	U	U	U	U
chr8	412200	412400	U	U	U	U
chr8	413000	413200	U	U	U	U
chr8	414200	414400	U	U	U	U
chr8	414400	414600	U	U	U	U
chr8	414600	414800	U	U	U	U
chr8	414800	415000	U	U	U	U
chr8	415000	415200	U	U	U	U
chr8	415200	415400	U	U	U	U
chr8	415400	415600	U	U	U	U
chr8	415600	415800	U	U	U	U
chr8	415800	416000	U	U	U	U
chr8	416000	416200	U	U	U	U
chr8	416200	416400	U	U	U	U
chr8	423000	423200	U	U	U	U
chr8	426400	426600	U	U	U	U
chr8	426600	426800	U	U	U	U
chr8	426800	427000	U	U	U	U
chr8	427000	427200	U	U	U	U
chr8	427200	427400	U	U	U	U
chr8	427800	428000	U	U	U	U
chr8	428200	428400	U	U	U	U
chr8	429600	429800	U	U	U	U
chr8	429800	430000	U	U	U	U
chr8	430000	430200	U	U	U	U
chr8	430200	430400	U	U	U	U
chr8	430400	430600	U	U	U	U
chr8	430600	430800	U	U	U	U
chr8	430800	431000	U	U	U	U
chr8	431000	431200	U	U	U	U
chr8	431200	431400	U	U	U	U
chr8	431400	431600	U	U	U	U
chr8	431600	431800	U	U	U	U
chr8	432600	432800	U	U	U	U
chr8	432800	433000	U	U	U	U
chr8	433400	433600	U	U	U	U
chr8	433600	433800	U	U	U	U
chr8	433800	434000	U	U	U	U
chr8	434000	434200	U	U	U	U
chr8	434200	434400	U	U	U	U
chr8	434400	434600	U	U	U	U
chr8	434600	434800	U	U	U	U
chr8	434800	435000	U	U	U	U
chr8	435000	435200	U	U	U	U
chr8	435200	435400	U	U	U	U
chr8	435400	435600	U	U	U	U
chr8	435600	435800	U	U	U	U
chr8	435800	436000	U	U	U	U
chr8	436000	436200	U	U	U	U
chr8	436200	436400	U	U	U	U
chr8	436400	436600	U	U	U	U
chr8	436600	436800	U	U	U	U
chr8	436800	437000	U	U	U	U
chr8	437400	437600	U	U	U	U
chr8	437600	437800	U	U	U	U
chr8	437800	438000	U	U	U	U
chr8	438400	438600	U	U	U	U
chr8	438600	438800	U	U	U	U
chr8	439000	439200	U	U	U	U
chr8	439200	439400	U	U	U	U
chr8	439400	439600	U	U	U	U
chr8	442800	443000	U	U	U	U
chr8	443000	443200	U	U	U	U
chr8	443200	443400	U	U	U	U
chr8	443400	443600	U	U	U	U
chr8	443600	443800	U	U	U	U
chr8	445000	445200	U	U	U	U
chr8	445200	445400	U	U	U	U
chr8	447200	447400	U	U	U	U
chr8	448600	448800	U	U	U	U
chr8	449400	449600	U	U	U	U
chr8	449800	450000	U	U	U	U
chr8	450000	450200	U	U	U	U
chr8	450200	450400	U	U	U	U
chr8	450400	450600	U	U	U	U
chr8	451200	451400	U	U	U	U
chr8	451400	451600	U	U	U	U
chr8	451600	451800	U	U	U	U
chr8	451800	452000	U	U	U	U
chr8	452000	452200	U	U	U	U
chr8	452200	452400	U	U	U	U
chr8	452400	452600	U	U	U	U
chr8	452800	453000	U	U	U	U
chr8	453000	453200	U	U	U	U
chr8	453200	453400	U	U	U	U
chr8	453400	453600	U	U	U	U
chr8	453600	453800	U	U	U	U
chr8	454200	454400	U	U	U	U
chr8	454400	454600	U	U	U	U
chr8	455200	455400	U	U	U	U
chr8	455800	456000	U	U	U	U
chr8	456000	456200	U	U	U	U
chr8	456400	456600	U	U	U	U
chr8	456600	456800	U	U	U	U
chr8	456800	457000	U	U	U	U
chr8	457000	457200	U	U	U	U
chr8	457200	457400	U	U	U	U
chr8	458000	458200	U	B	U	U
chr8	458200	458400	U	U	U	U
chr8	458400	458600	U	U	U	U
chr8	458600	458800	U	U	U	U
chr8	458800	459000	U	U	U	U
chr8	459000	459200	U	U	U	U
chr8	459200	459400	U	U	U	U
chr8	459400	459600	U	U	U	U
chr8	459600	459800	U	U	U	U
chr8	459800	460000	U	U	U	U
chr8	460000	460200	U	U	U	U
chr8	460200	460400	U	U	U	U
chr8	460400	460600	U	U	U	U
chr8	460600	460800	U	U	U	U
chr8	460800	461000	U	U	U	U
chr8	461000	461200	U	U	U	U
chr8	463000	463200	U	U	U	U
chr8	463200	463400	U	U	U	U
chr8	463400	463600	U	U	U	U
chr8	463600	463800	U	U	U	U
chr8	464400	464600	U	U	U	U
chr8	464600	464800	U	U	U	U
chr8	464800	465000	U	U	U	U
chr8	465000	465200	U	U	U	U
chr8	465200	465400	U	U	U	U
chr8	466000	466200	U	U	U	U
chr8	466200	466400	U	U	U	U
chr8	466400	466600	U	U	U	U
chr8	466600	466800	U	U	U	U
chr8	466800	467000	U	U	U	U
chr8	467000	467200	U	U	U	U
chr8	467200	467400	U	U	U	U
chr8	467400	467600	U	U	U	U
chr8	467600	467800	U	U	U	U
chr8	467800	468000	U	U	U	U
chr8	468000	468200	U	U	U	U
chr8	468200	468400	U	U	U	U
chr8	468400	468600	U	U	U	U
chr8	468600	468800	U	U	U	U
chr8	468800	469000	U	U	U	U
chr8	469000	469200	U	U	U	U
chr8	469200	469400	U	U	U	U
chr8	469400	469600	U	U	U	U
chr8	469600	469800	U	U	U	U
chr8	469800	470000	U	U	U	U
chr8	470000	470200	U	U	U	U
chr8	470800	471000	U	U	U	U
chr8	471000	471200	U	U	U	U
chr8	471200	471400	U	U	U	U
chr8	472800	473000	U	U	U	U
chr8	473000	473200	U	U	U	U
chr8	473200	473400	U	U	U	U
chr8	473400	473600	U	U	U	U
chr8	473600	473800	U	U	U	U
chr8	478000	478200	U	U	U	U
chr8	478200	478400	U	U	U	U
chr8	478400	478600	U	U	U	U
chr8	479200	479400	U	U	U	U
chr8	479400	479600	U	B	U	U
chr8	479600	479800	U	B	U	U
chr8	480400	480600	U	U	U	U
chr8	480600	480800	U	U	U	U
chr8	480800	481000	U	U	U	U
chr8	481000	481200	U	U	U	U
chr8	481600	481800	U	U	U	U
chr8	482200	482400	U	U	U	U
chr8	482400	482600	U	U	U	U
chr8	482600	482800	U	U	U	U
chr8	482800	483000	U	U	U	U
chr8	483000	483200	U	U	U	U
chr8	483200	483400	U	U	U	U
chr8	483400	483600	U	U	U	U
chr8	483600	483800	U	U	U	U
chr8	483800	484000	U	U	U	U
chr8	484000	484200	U	U	U	U
chr8	484200	484400	U	U	U	U
chr8	484400	484600	U	U	U	U
chr8	484800	485000	U	U	U	U
chr8	485000	485200	U	U	U	U
chr8	485200	485400	U	U	U	U
chr8	485400	485600	U	U	U	U
chr8	485600	485800	U	U	U	U
