chr	start	end	ATAC	CTCF	REST	EP300
chr13	18219400	18219600	U	U	U	U
chr13	18219600	18219800	U	U	U	U
chr13	18220200	18220400	U	U	U	U
chr13	18220400	18220600	U	U	U	U
chr13	18220600	18220800	U	U	U	U
chr13	18220800	18221000	U	U	U	U
chr13	18221000	18221200	U	U	U	U
chr13	18221200	18221400	U	U	U	U
chr13	18221400	18221600	U	U	U	U
chr13	18222000	18222200	U	U	U	U
chr13	18222200	18222400	U	U	U	U
chr13	18222400	18222600	U	U	U	U
chr13	18222600	18222800	U	U	U	U
chr13	18224600	18224800	U	U	U	U
chr13	18224800	18225000	U	U	U	U
chr13	18225000	18225200	U	U	U	U
chr13	18225200	18225400	U	U	U	U
chr13	18226800	18227000	U	U	U	U
chr13	18227000	18227200	U	U	U	U
chr13	18227200	18227400	U	U	U	U
chr13	18228600	18228800	U	U	U	U
chr13	18228800	18229000	U	U	U	U
chr13	18229000	18229200	U	U	U	U
chr13	18229200	18229400	U	U	U	U
chr13	18229400	18229600	U	U	U	U
chr13	18229600	18229800	U	U	U	U
chr13	18229800	18230000	U	U	U	U
chr13	18230000	18230200	U	U	U	U
chr13	18230200	18230400	U	U	U	U
chr13	18231200	18231400	U	U	U	U
chr13	18231400	18231600	U	U	U	U
chr13	18231600	18231800	U	U	U	U
chr13	18231800	18232000	U	U	U	U
chr13	18232000	18232200	U	U	U	U
chr13	18238800	18239000	U	U	U	U
chr13	18239000	18239200	U	U	U	U
chr13	18239200	18239400	U	U	U	U
chr13	18239400	18239600	U	U	U	U
chr13	18240400	18240600	U	U	U	U
chr13	18240600	18240800	U	U	U	U
chr13	18240800	18241000	U	U	U	U
chr13	18241000	18241200	U	U	U	U
chr13	18241200	18241400	U	U	U	U
chr13	18241400	18241600	U	U	U	U
chr13	18241600	18241800	U	U	U	U
chr13	18246800	18247000	U	U	U	U
chr13	18247000	18247200	U	U	U	U
chr13	18247200	18247400	U	U	U	U
chr13	18247600	18247800	U	U	U	U
chr13	18247800	18248000	U	U	U	U
chr13	18248000	18248200	U	U	U	U
chr13	18249200	18249400	U	U	U	U
chr13	18249400	18249600	U	U	U	U
chr13	18249600	18249800	U	U	U	U
chr13	18249800	18250000	U	U	U	U
chr13	18250000	18250200	U	U	U	U
chr13	18250200	18250400	U	U	U	U
chr13	18250400	18250600	U	U	U	U
chr13	18250600	18250800	U	U	U	U
chr13	18252400	18252600	U	U	U	U
chr13	18252600	18252800	U	U	U	U
chr13	18252800	18253000	U	U	U	U
chr13	18253000	18253200	U	U	U	U
chr13	18253200	18253400	U	U	U	U
chr13	18253400	18253600	U	U	U	U
chr13	18253600	18253800	U	U	U	U
chr13	18253800	18254000	U	U	U	U
chr13	18254000	18254200	U	U	U	U
chr13	18254200	18254400	U	U	U	U
chr13	18254400	18254600	U	U	U	U
chr13	18254600	18254800	U	U	U	U
chr13	18257200	18257400	U	U	U	U
chr13	18257400	18257600	U	U	U	U
chr13	18257600	18257800	U	U	U	U
chr13	18257800	18258000	U	U	U	U
chr13	18258000	18258200	U	U	U	U
chr13	18258400	18258600	U	U	U	U
chr13	18258600	18258800	U	U	U	U
chr13	18259000	18259200	U	U	U	U
chr13	18259200	18259400	U	U	U	U
chr13	18259400	18259600	U	U	U	U
chr13	18261200	18261400	U	U	U	U
chr13	18261400	18261600	U	U	U	U
chr13	18261800	18262000	U	U	U	U
chr13	18262000	18262200	U	U	U	U
chr13	18262400	18262600	U	U	U	U
chr13	18263400	18263600	U	U	U	U
chr13	18265200	18265400	U	U	U	U
chr13	18267000	18267200	U	U	U	U
chr13	18267200	18267400	U	U	U	U
chr13	18267400	18267600	U	U	U	U
chr13	18271400	18271600	U	U	U	U
chr13	18271600	18271800	U	U	U	U
chr13	18272000	18272200	U	U	U	U
chr13	18272200	18272400	U	U	U	U
chr13	18272400	18272600	U	U	U	U
chr13	18272600	18272800	U	U	U	U
chr13	18273400	18273600	U	U	U	U
chr13	18273600	18273800	U	U	U	U
chr13	18273800	18274000	U	U	U	U
chr13	18274200	18274400	U	U	U	U
chr13	18274400	18274600	U	U	U	U
chr13	18274600	18274800	U	U	U	U
chr13	18274800	18275000	U	U	U	U
chr13	18275000	18275200	U	U	U	U
chr13	18275200	18275400	U	U	U	U
chr13	18276000	18276200	U	U	U	U
chr13	18277000	18277200	U	U	U	U
chr13	18277600	18277800	U	U	U	U
chr13	18277800	18278000	U	U	U	U
chr13	18278000	18278200	U	U	U	U
chr13	18278200	18278400	U	U	U	U
chr13	18278800	18279000	U	U	U	U
chr13	18279000	18279200	U	U	U	U
chr13	18279200	18279400	U	U	U	U
chr13	18279400	18279600	U	U	U	U
chr13	18279600	18279800	U	U	U	U
chr13	18281200	18281400	U	U	U	U
chr13	18281400	18281600	U	U	U	U
chr13	18281600	18281800	U	U	U	U
chr13	18282200	18282400	U	U	U	U
chr13	18283000	18283200	U	U	U	U
chr13	18283200	18283400	U	U	U	U
chr13	18283400	18283600	U	U	U	U
chr13	18284000	18284200	U	U	U	U
chr13	18284200	18284400	U	U	U	U
chr13	18285600	18285800	U	U	U	U
chr13	18285800	18286000	U	U	U	U
chr13	18286000	18286200	U	U	U	U
chr13	18286200	18286400	U	U	U	U
chr13	18286600	18286800	B	U	U	U
chr13	18286800	18287000	B	U	U	U
chr13	18287000	18287200	B	U	U	U
chr13	18288000	18288200	U	U	U	U
chr13	18288800	18289000	U	U	U	U
chr13	18289000	18289200	U	U	U	U
chr13	18289200	18289400	U	U	U	U
chr13	18289400	18289600	U	U	U	U
chr13	18290400	18290600	U	U	U	U
chr13	18290600	18290800	U	U	U	U
chr13	18290800	18291000	U	U	U	U
chr13	18291000	18291200	U	U	U	U
chr13	18291200	18291400	U	U	U	U
chr13	18291400	18291600	U	U	U	U
chr13	18292200	18292400	U	U	U	U
chr13	18292400	18292600	U	U	U	U
chr13	18292600	18292800	U	U	U	U
chr13	18292800	18293000	U	U	U	U
chr13	18293000	18293200	U	U	U	U
chr13	18293200	18293400	U	U	U	U
chr13	18293800	18294000	U	U	U	U
chr13	18294000	18294200	U	U	U	U
chr13	18294200	18294400	U	U	U	U
chr13	18294400	18294600	U	U	U	U
chr13	18294600	18294800	U	U	U	U
chr13	18294800	18295000	U	U	U	U
chr13	18295000	18295200	U	U	U	U
chr13	18295600	18295800	U	U	U	U
chr13	18295800	18296000	U	U	U	U
chr13	18296400	18296600	U	U	U	U
chr13	18296600	18296800	U	U	U	U
chr13	18297800	18298000	U	U	U	U
chr13	18298000	18298200	U	U	U	U
chr13	18298200	18298400	U	U	U	U
chr13	18298400	18298600	U	U	U	U
chr13	18298600	18298800	U	U	U	U
chr13	18298800	18299000	U	U	U	U
chr13	18299000	18299200	B	U	U	U
chr13	18299200	18299400	B	U	U	U
chr13	18299800	18300000	U	U	U	U
chr13	18300000	18300200	U	U	U	U
chr13	18300200	18300400	U	U	U	U
chr13	18300600	18300800	U	U	U	U
chr13	18300800	18301000	U	U	U	U
chr13	18301000	18301200	U	U	U	U
chr13	18301200	18301400	U	U	U	U
chr13	18301400	18301600	U	U	U	U
chr13	18301600	18301800	U	U	U	U
chr13	18301800	18302000	U	U	U	U
chr13	18302000	18302200	U	U	U	U
chr13	18302200	18302400	U	U	U	U
chr13	18303000	18303200	U	U	U	U
chr13	18303200	18303400	U	U	U	U
chr13	18303400	18303600	U	U	U	U
chr13	18303600	18303800	U	U	U	U
chr13	18303800	18304000	U	U	U	U
chr13	18304000	18304200	U	U	U	U
chr13	18304200	18304400	U	U	U	U
chr13	18304400	18304600	U	U	U	U
chr13	18304600	18304800	U	U	U	U
chr13	18304800	18305000	U	U	U	U
chr13	18305000	18305200	U	U	U	U
chr13	18305200	18305400	U	U	U	U
chr13	18305400	18305600	U	U	U	U
chr13	18305600	18305800	U	U	U	U
chr13	18306200	18306400	U	U	U	U
chr13	18306400	18306600	U	U	U	U
chr13	18307600	18307800	U	U	U	U
chr13	18307800	18308000	U	U	U	U
chr13	18308000	18308200	U	U	U	U
chr13	18308800	18309000	U	U	U	U
chr13	18309000	18309200	U	U	U	U
chr13	18309200	18309400	U	U	U	U
chr13	18309400	18309600	U	U	U	U
chr13	18309600	18309800	U	U	U	U
chr13	18309800	18310000	U	U	U	U
chr13	18310000	18310200	U	U	U	U
chr13	18310200	18310400	U	U	U	U
chr13	18310400	18310600	U	U	U	U
chr13	18310600	18310800	U	U	U	U
chr13	18311400	18311600	U	U	U	U
chr13	18311600	18311800	U	U	U	U
chr13	18312600	18312800	U	U	U	U
chr13	18312800	18313000	U	U	U	U
chr13	18313000	18313200	U	U	U	U
chr13	18315400	18315600	U	U	U	U
chr13	18315800	18316000	U	U	U	U
chr13	18316400	18316600	U	U	U	U
chr13	18320600	18320800	U	U	U	U
chr13	18320800	18321000	U	U	U	U
chr13	18321000	18321200	U	U	U	U
chr13	18321200	18321400	U	U	U	U
chr13	18321400	18321600	U	U	U	U
chr13	18321600	18321800	U	U	U	U
chr13	18322800	18323000	U	U	U	U
chr13	18323000	18323200	U	U	U	U
chr13	18323200	18323400	U	U	U	U
chr13	18323400	18323600	U	U	U	U
chr13	18323600	18323800	U	U	U	U
chr13	18324800	18325000	U	U	U	U
chr13	18325000	18325200	U	U	U	U
chr13	18325200	18325400	U	U	U	U
chr13	18325400	18325600	U	U	U	U
chr13	18325600	18325800	U	U	U	U
chr13	18325800	18326000	U	U	U	U
chr13	18326000	18326200	U	U	U	U
chr13	18326200	18326400	U	U	U	U
chr13	18326400	18326600	U	U	U	U
chr13	18326600	18326800	U	U	U	U
chr13	18327600	18327800	U	U	U	U
chr13	18327800	18328000	U	U	U	U
chr13	18328000	18328200	U	U	U	U
chr13	18328200	18328400	U	U	U	U
chr13	18329000	18329200	U	U	U	U
chr13	18331000	18331200	U	U	U	U
chr13	18331200	18331400	U	U	U	U
chr13	18331400	18331600	U	U	U	U
chr13	18331600	18331800	U	U	U	U
chr13	18331800	18332000	U	U	U	U
chr13	18332000	18332200	U	U	U	U
chr13	18332200	18332400	U	U	U	U
chr13	18332400	18332600	U	U	U	U
chr13	18332600	18332800	U	U	U	U
chr13	18333400	18333600	U	U	U	U
chr13	18333600	18333800	U	U	U	U
chr13	18334600	18334800	U	U	U	U
chr13	18334800	18335000	U	U	U	U
chr13	18335000	18335200	U	U	U	U
chr13	18335200	18335400	U	U	U	U
chr13	18337400	18337600	U	U	U	U
chr13	18337600	18337800	U	U	U	U
chr13	18339200	18339400	U	U	U	U
chr13	18339400	18339600	U	U	U	U
chr13	18339600	18339800	U	U	U	U
chr13	18339800	18340000	U	U	U	U
chr13	18340000	18340200	U	U	U	U
chr13	18340200	18340400	U	U	U	U
chr13	18340600	18340800	U	U	U	U
chr13	18344000	18344200	U	U	U	U
chr13	18344400	18344600	U	U	U	U
chr13	18344600	18344800	U	U	U	U
chr13	18344800	18345000	U	U	U	U
chr13	18345800	18346000	U	U	U	U
chr13	18346000	18346200	U	U	U	U
chr13	18346200	18346400	U	U	U	U
chr13	18346400	18346600	U	U	U	U
chr13	18346600	18346800	U	U	U	U
chr13	18346800	18347000	U	U	U	U
chr13	18347200	18347400	U	U	U	U
chr13	18347400	18347600	U	U	U	U
chr13	18347600	18347800	U	U	U	U
chr13	18348200	18348400	U	U	U	U
chr13	18348400	18348600	U	U	U	U
chr13	18348600	18348800	U	U	U	U
chr13	18348800	18349000	U	U	U	U
chr13	18351400	18351600	U	U	U	U
chr13	18351600	18351800	U	U	U	U
chr13	18351800	18352000	U	U	U	U
chr13	18352200	18352400	U	U	U	U
chr13	18352400	18352600	U	U	U	U
chr13	18352600	18352800	U	U	U	U
chr13	18352800	18353000	U	U	U	U
chr13	18408200	18408400	U	U	U	U
chr13	18409000	18409200	U	U	U	U
chr13	18409200	18409400	U	U	U	U
chr13	18409400	18409600	U	U	U	U
chr13	18409600	18409800	U	U	U	U
chr13	18410600	18410800	U	U	U	U
chr13	18410800	18411000	U	U	U	U
chr13	18411000	18411200	U	U	U	U
chr13	18411200	18411400	U	U	U	U
chr13	18411400	18411600	U	U	U	U
chr13	18411600	18411800	U	U	U	U
chr13	18411800	18412000	U	U	U	U
chr13	18412000	18412200	U	U	U	U
chr13	18412200	18412400	U	U	U	U
chr13	18413000	18413200	U	U	U	U
chr13	18413800	18414000	U	U	U	U
chr13	18414000	18414200	U	U	U	U
chr13	18414600	18414800	U	U	U	U
chr13	18415400	18415600	U	U	U	U
chr13	18416000	18416200	U	U	U	U
chr13	18416400	18416600	U	U	U	U
chr13	18416800	18417000	U	U	U	U
chr13	18417000	18417200	U	U	U	U
chr13	18417200	18417400	U	U	U	U
chr13	18418000	18418200	U	U	U	U
chr13	18418200	18418400	U	U	U	U
chr13	18418800	18419000	U	U	U	U
chr13	18419000	18419200	U	U	U	U
chr13	18419800	18420000	U	U	U	U
chr13	18420000	18420200	U	U	U	U
chr13	18420200	18420400	U	U	U	U
chr13	18420400	18420600	U	U	U	U
chr13	18431600	18431800	U	U	U	U
chr13	18431800	18432000	U	U	U	U
chr13	18432000	18432200	U	U	U	U
chr13	18433000	18433200	U	U	U	U
chr13	18433800	18434000	U	U	U	U
chr13	18436600	18436800	U	U	U	U
chr13	18437200	18437400	U	U	U	U
chr13	18437400	18437600	U	U	U	U
chr13	18437600	18437800	U	U	U	U
chr13	18437800	18438000	U	U	U	U
chr13	18445800	18446000	U	U	U	U
chr13	18446000	18446200	U	U	U	U
chr13	18447000	18447200	U	U	U	U
chr13	18449000	18449200	U	U	U	U
chr13	18449200	18449400	U	U	U	U
chr13	18449600	18449800	U	U	U	U
chr13	18450600	18450800	U	U	U	U
chr13	18450800	18451000	U	U	U	U
chr13	18453800	18454000	U	U	U	U
chr13	18454600	18454800	U	U	U	U
chr13	18454800	18455000	U	U	U	U
chr13	18455000	18455200	U	U	U	U
chr13	18455200	18455400	U	U	U	U
chr13	18456000	18456200	U	U	U	U
chr13	18456200	18456400	U	U	U	U
chr13	18456400	18456600	U	U	U	U
chr13	18456600	18456800	U	U	U	U
chr13	18463600	18463800	U	U	U	U
chr13	18463800	18464000	U	U	U	U
chr13	18464800	18465000	U	U	U	U
chr13	18465600	18465800	U	U	U	U
chr13	18465800	18466000	U	U	U	U
chr13	18466400	18466600	U	U	U	U
chr13	18466600	18466800	U	U	U	U
chr13	18466800	18467000	U	U	U	U
chr13	18467000	18467200	U	U	U	U
chr13	18467200	18467400	U	U	U	U
chr13	18467400	18467600	U	U	U	U
chr13	18467600	18467800	U	U	U	U
chr13	18469800	18470000	U	U	U	U
chr13	18470000	18470200	U	U	U	U
chr13	18470200	18470400	U	U	U	U
chr13	18470400	18470600	U	U	U	U
chr13	18470600	18470800	U	U	U	U
chr13	18475000	18475200	U	U	U	U
chr13	18480800	18481000	U	U	U	U
chr13	18481400	18481600	U	U	U	U
chr13	18484000	18484200	U	U	U	U
chr13	18484600	18484800	U	U	U	U
chr13	18484800	18485000	U	U	U	U
chr13	18485000	18485200	U	U	U	U
chr13	18485200	18485400	U	U	U	U
chr13	18485400	18485600	U	U	U	U
chr13	18486400	18486600	U	U	U	U
chr13	18487000	18487200	U	U	U	U
chr13	18487200	18487400	U	U	U	U
chr13	18487400	18487600	U	U	U	U
chr13	18487600	18487800	U	U	U	U
chr13	18488800	18489000	U	U	U	U
chr13	18489000	18489200	U	U	U	U
chr13	18489200	18489400	U	U	U	U
chr13	18489600	18489800	U	U	U	U
chr13	18489800	18490000	U	U	U	U
chr13	18490000	18490200	U	U	U	U
chr13	18491800	18492000	U	U	U	U
chr13	18492000	18492200	U	U	U	U
chr13	18492200	18492400	U	U	U	U
chr13	18492400	18492600	U	U	U	U
chr13	18512200	18512400	U	U	U	U
chr13	18512400	18512600	U	U	U	U
chr13	18512600	18512800	U	U	U	U
chr13	18512800	18513000	U	U	U	U
chr13	18513000	18513200	U	U	U	U
chr13	18514200	18514400	U	U	U	U
chr13	18514400	18514600	U	U	U	U
chr13	18514600	18514800	U	U	U	U
chr13	18514800	18515000	U	U	U	U
chr13	18516800	18517000	U	U	U	U
chr13	18517000	18517200	U	U	U	U
chr13	18517200	18517400	U	U	U	U
chr13	18517600	18517800	U	U	U	U
chr13	18523600	18523800	U	U	U	U
chr13	18523800	18524000	U	U	U	U
chr13	18524000	18524200	U	U	U	U
chr13	18524200	18524400	U	U	U	U
chr13	18524400	18524600	U	U	U	U
chr13	18525200	18525400	U	U	U	U
chr13	18525400	18525600	U	U	U	U
chr13	18525600	18525800	U	U	U	U
chr13	18525800	18526000	U	U	U	U
chr13	18527800	18528000	U	U	U	U
chr13	18528000	18528200	U	U	U	U
chr13	18534800	18535000	U	U	U	U
chr13	18535000	18535200	U	U	U	U
chr13	18535200	18535400	U	U	U	U
chr13	18535400	18535600	U	U	U	U
chr13	18535600	18535800	U	U	U	U
chr13	18535800	18536000	U	U	U	U
chr13	18538000	18538200	U	U	U	U
chr13	18538200	18538400	U	U	U	U
chr13	18539000	18539200	U	U	U	U
chr13	18539200	18539400	U	U	U	U
chr13	18539400	18539600	U	U	U	U
chr13	18539600	18539800	U	U	U	U
chr13	18539800	18540000	U	U	U	U
chr13	18540200	18540400	U	U	U	U
chr13	18540400	18540600	U	U	U	U
chr13	18540600	18540800	U	U	U	U
chr13	18540800	18541000	U	U	U	U
chr13	18542400	18542600	U	U	U	U
chr13	18543000	18543200	U	U	U	U
chr13	18543200	18543400	U	U	U	U
chr13	18543400	18543600	U	U	U	U
chr13	18543600	18543800	U	U	U	U
chr13	18543800	18544000	U	U	U	U
chr13	18544000	18544200	U	U	U	U
chr13	18544600	18544800	U	U	U	U
chr13	18544800	18545000	U	U	U	U
chr13	18545800	18546000	U	U	U	U
chr13	18546600	18546800	U	U	U	U
chr13	18546800	18547000	U	U	U	U
chr13	18547000	18547200	U	U	U	U
chr13	18547200	18547400	U	U	U	U
chr13	18550200	18550400	U	U	U	U
chr13	18559600	18559800	U	U	U	U
chr13	18559800	18560000	U	U	U	U
chr13	18560000	18560200	U	U	U	U
chr13	18560200	18560400	U	U	U	U
chr13	18561800	18562000	U	U	U	U
chr13	18562000	18562200	U	U	U	U
chr13	18562200	18562400	U	U	U	U
chr13	18564800	18565000	U	U	U	U
chr13	18565000	18565200	U	U	U	U
chr13	18566200	18566400	U	U	U	U
chr13	18566400	18566600	U	U	U	U
chr13	18566600	18566800	U	U	U	U
chr13	18566800	18567000	U	U	U	U
chr13	18569000	18569200	U	U	U	U
chr13	18569200	18569400	U	U	U	U
chr13	18569400	18569600	U	U	U	U
chr13	18569600	18569800	U	U	U	U
chr13	18569800	18570000	U	U	U	U
chr13	18570000	18570200	U	U	U	U
chr13	18570200	18570400	U	U	U	U
chr13	18570400	18570600	U	U	U	U
chr13	18570600	18570800	U	U	U	U
chr13	18571200	18571400	U	U	U	U
chr13	18572600	18572800	U	U	U	U
chr13	18573400	18573600	U	U	U	U
chr13	18574000	18574200	U	U	U	U
chr13	18574200	18574400	U	U	U	U
chr13	18574800	18575000	U	U	U	U
chr13	18575000	18575200	U	U	U	U
chr13	18575200	18575400	U	U	U	U
chr13	18575400	18575600	U	U	U	U
chr13	18575600	18575800	U	U	U	U
chr13	18575800	18576000	U	U	U	U
chr13	18576000	18576200	U	U	U	U
chr13	18576200	18576400	U	U	U	U
chr13	18576400	18576600	U	U	U	U
chr13	18576600	18576800	U	U	U	U
chr13	18577000	18577200	U	U	U	U
chr13	18577200	18577400	U	U	U	U
chr13	18579600	18579800	U	U	U	U
chr13	18580200	18580400	U	U	U	U
chr13	18580400	18580600	U	U	U	U
chr13	18580600	18580800	U	U	U	U
chr13	18581200	18581400	U	U	U	U
chr13	18581400	18581600	U	U	U	U
chr13	18581600	18581800	U	U	U	U
chr13	18592600	18592800	U	U	U	U
chr13	18592800	18593000	U	U	U	U
chr13	18595400	18595600	U	U	U	U
chr13	18596000	18596200	U	U	U	U
chr13	18596200	18596400	U	U	U	U
chr13	18596800	18597000	U	U	U	U
chr13	18597000	18597200	U	U	U	U
chr13	18597800	18598000	U	U	U	U
chr13	18598000	18598200	U	U	U	U
chr13	18598200	18598400	U	U	U	U
chr13	18598400	18598600	U	U	U	U
chr13	18598600	18598800	U	U	U	U
chr13	18598800	18599000	U	U	U	U
chr13	18599000	18599200	U	U	U	U
chr13	18599200	18599400	U	U	U	U
chr13	18599400	18599600	U	U	U	U
chr13	18599600	18599800	U	U	U	U
chr13	18599800	18600000	U	U	U	U
chr13	18600000	18600200	U	U	U	U
chr13	18600400	18600600	U	U	U	U
chr13	18600600	18600800	U	U	U	U
chr13	18600800	18601000	U	U	U	U
chr13	18601400	18601600	U	U	U	U
chr13	18602200	18602400	U	U	U	U
chr13	18609000	18609200	U	U	U	U
chr13	18609200	18609400	U	U	U	U
chr13	18609600	18609800	U	U	U	U
chr13	18609800	18610000	U	U	U	U
chr13	18610000	18610200	U	U	U	U
chr13	18610200	18610400	U	U	U	U
chr13	18610400	18610600	U	U	U	U
chr13	18610600	18610800	U	U	U	U
chr13	18610800	18611000	U	U	U	U
chr13	18611000	18611200	U	U	U	U
chr13	18611400	18611600	U	U	U	U
chr13	18611600	18611800	U	U	U	U
chr13	18611800	18612000	U	U	U	U
chr13	18612000	18612200	U	U	U	U
chr13	18612200	18612400	U	U	U	U
chr13	18612800	18613000	U	U	U	U
chr13	18613000	18613200	U	U	U	U
chr13	18613200	18613400	U	U	U	U
chr13	18613400	18613600	U	U	U	U
chr13	18613600	18613800	U	U	U	U
chr13	18613800	18614000	U	U	U	U
chr13	18614000	18614200	U	U	U	U
chr13	18614200	18614400	U	U	U	U
chr13	18615400	18615600	U	U	U	U
chr13	18615600	18615800	U	U	U	U
chr13	18617600	18617800	U	U	U	U
chr13	18617800	18618000	U	U	U	U
chr13	18618000	18618200	U	U	U	U
chr13	18618200	18618400	U	U	U	U
chr13	18618400	18618600	U	U	U	U
chr13	18618800	18619000	U	U	U	U
chr13	18619400	18619600	U	U	U	U
chr13	18619600	18619800	U	U	U	U
chr13	18619800	18620000	U	U	U	U
chr13	18620200	18620400	U	U	U	U
chr13	18620400	18620600	U	U	U	U
chr13	18620600	18620800	U	U	U	U
chr13	18620800	18621000	U	U	U	U
chr13	18621000	18621200	U	U	U	U
chr13	18621200	18621400	U	U	U	U
chr13	18621400	18621600	U	U	U	U
chr13	18621600	18621800	U	U	U	U
chr13	18621800	18622000	U	U	U	U
chr13	18622000	18622200	U	U	U	U
chr13	18622200	18622400	U	U	U	U
chr13	18622400	18622600	U	U	U	U
chr13	18622600	18622800	U	U	U	U
chr13	18622800	18623000	U	U	U	U
chr13	18623000	18623200	U	U	U	U
chr13	18623800	18624000	U	U	U	U
chr13	18624000	18624200	U	U	U	U
chr13	18624200	18624400	U	U	U	U
chr13	18624400	18624600	U	U	U	U
chr13	18624600	18624800	U	U	U	U
chr13	18624800	18625000	U	U	U	U
chr13	18625000	18625200	U	U	U	U
chr13	18625200	18625400	U	U	U	U
chr13	18625400	18625600	U	U	U	U
chr13	18628200	18628400	U	U	U	U
chr13	18628600	18628800	U	U	U	U
chr13	18628800	18629000	U	U	U	U
chr13	18629000	18629200	U	U	U	U
chr13	18629200	18629400	U	U	U	U
chr13	18629400	18629600	U	U	U	U
chr13	18640600	18640800	U	U	U	U
chr13	18640800	18641000	U	U	U	U
chr13	18641000	18641200	U	U	U	U
chr13	18642400	18642600	U	U	U	U
chr13	18642600	18642800	U	U	U	U
chr13	18642800	18643000	U	U	U	U
chr13	18643000	18643200	U	U	U	U
chr13	18643200	18643400	U	U	U	U
chr13	18643400	18643600	U	U	U	U
chr13	18643600	18643800	U	U	U	U
chr13	18643800	18644000	U	U	U	U
chr13	18644000	18644200	U	U	U	U
chr13	18644200	18644400	U	U	U	U
chr13	18644800	18645000	U	U	U	U
chr13	18645000	18645200	U	U	U	U
chr13	18645200	18645400	U	U	U	U
chr13	18647400	18647600	U	U	U	U
chr13	18647600	18647800	U	U	U	U
chr13	18648800	18649000	U	U	U	U
chr13	18649600	18649800	U	U	U	U
chr13	18649800	18650000	U	U	U	U
chr13	18651600	18651800	U	U	U	U
chr13	18651800	18652000	U	U	U	U
chr13	18652000	18652200	U	U	U	U
chr13	18652200	18652400	U	U	U	U
chr13	18652600	18652800	U	U	U	U
chr13	18652800	18653000	U	U	U	U
chr13	18653000	18653200	U	U	U	U
chr13	18653200	18653400	U	U	U	U
chr13	18653800	18654000	U	U	U	U
chr13	18654000	18654200	U	U	U	U
chr13	18654200	18654400	U	U	U	U
chr13	18654600	18654800	U	U	U	U
chr13	18654800	18655000	U	U	U	U
chr13	18655000	18655200	U	U	U	U
chr13	18655200	18655400	U	U	U	U
chr13	18655400	18655600	U	U	U	U
chr13	18655600	18655800	U	U	U	U
chr13	18655800	18656000	U	U	U	U
chr13	18656600	18656800	U	U	U	U
chr13	18659600	18659800	U	U	U	U
chr13	18659800	18660000	U	U	U	U
chr13	18660000	18660200	U	U	U	U
chr13	18660600	18660800	U	U	U	U
chr13	18660800	18661000	U	U	U	U
