chr	start	end	ATAC	CTCF	REST	EP300
chr4	255600	255800	U	U	U	U
chr4	256000	256200	U	U	U	U
chr4	256200	256400	U	U	U	U
chr4	257000	257200	U	U	U	U
chr4	257200	257400	U	U	U	U
chr4	257400	257600	U	U	U	U
chr4	260200	260400	U	U	U	U
chr4	260800	261000	U	U	U	U
chr4	262600	262800	U	U	U	U
chr4	262800	263000	U	U	U	U
chr4	263000	263200	U	U	U	U
chr4	263200	263400	U	U	U	U
chr4	263400	263600	U	U	U	U
chr4	263800	264000	U	U	U	U
chr4	264000	264200	U	U	U	U
chr4	265200	265400	U	U	U	U
chr4	265400	265600	U	U	U	U
chr4	265600	265800	U	U	U	U
chr4	266400	266600	U	U	U	U
chr4	266600	266800	U	U	U	U
chr4	268200	268400	U	U	U	U
chr4	269000	269200	U	U	U	U
chr4	273000	273200	U	U	U	U
chr4	273200	273400	U	U	U	U
chr4	273400	273600	U	U	U	U
chr4	276000	276200	U	U	U	U
chr4	279800	280000	U	U	U	U
chr4	280000	280200	U	U	U	U
chr4	285200	285400	U	U	U	U
chr4	285400	285600	U	U	U	U
chr4	289200	289400	U	U	U	U
chr4	289400	289600	U	U	U	U
chr4	294800	295000	U	U	U	U
chr4	295000	295200	U	U	U	U
chr4	295200	295400	U	U	U	U
chr4	295400	295600	U	U	U	U
chr4	295600	295800	U	U	U	U
chr4	295800	296000	U	U	U	U
chr4	296000	296200	U	U	U	U
chr4	296200	296400	U	U	U	U
chr4	297800	298000	U	U	U	U
chr4	298000	298200	U	U	U	U
chr4	298400	298600	U	U	U	U
chr4	298600	298800	U	U	U	U
chr4	298800	299000	U	U	U	U
chr4	299000	299200	U	U	U	U
chr4	303800	304000	U	U	U	U
chr4	304000	304200	U	U	U	U
chr4	304200	304400	U	U	U	U
chr4	305000	305200	U	U	U	U
chr4	305200	305400	U	U	U	U
chr4	305400	305600	U	U	U	U
chr4	307000	307200	U	U	U	U
chr4	308600	308800	U	U	U	U
chr4	308800	309000	U	U	U	U
chr4	309400	309600	U	U	U	U
chr4	310800	311000	U	U	U	U
chr4	311000	311200	U	U	U	U
chr4	311200	311400	U	U	U	U
chr4	311400	311600	U	U	U	U
chr4	311600	311800	U	U	U	U
chr4	311800	312000	U	U	U	U
chr4	312000	312200	U	U	U	U
chr4	317200	317400	U	U	U	U
chr4	317400	317600	U	U	U	U
chr4	317600	317800	U	U	U	U
chr4	317800	318000	U	U	U	U
chr4	320200	320400	U	U	U	U
chr4	320400	320600	U	U	U	U
chr4	321400	321600	U	U	U	U
chr4	321600	321800	U	U	U	U
chr4	333400	333600	U	U	U	U
chr4	334600	334800	U	U	U	U
chr4	334800	335000	U	U	U	U
chr4	335200	335400	U	U	U	U
chr4	335400	335600	U	U	U	U
chr4	335600	335800	U	U	U	U
chr4	336200	336400	U	U	U	U
chr4	336400	336600	U	U	U	U
chr4	336600	336800	U	U	U	U
chr4	337000	337200	U	U	U	U
chr4	337200	337400	U	U	U	U
chr4	337600	337800	U	U	U	U
chr4	337800	338000	U	U	U	U
chr4	338000	338200	U	U	U	U
chr4	339000	339200	U	U	U	U
chr4	339200	339400	U	U	U	U
chr4	341400	341600	U	U	U	U
chr4	341600	341800	U	U	U	U
chr4	341800	342000	U	U	U	U
chr4	342600	342800	U	U	U	U
chr4	343200	343400	U	U	U	U
chr4	344200	344400	U	U	U	U
chr4	345000	345200	U	U	U	U
chr4	345200	345400	U	U	U	U
chr4	351600	351800	U	U	U	U
chr4	353800	354000	U	U	U	U
chr4	354000	354200	U	U	U	U
chr4	360400	360600	U	U	U	U
chr4	360600	360800	U	U	U	U
chr4	360800	361000	U	U	U	U
chr4	372000	372200	U	U	U	U
chr4	372600	372800	U	U	U	U
chr4	374600	374800	U	U	U	U
chr4	374800	375000	U	U	U	U
chr4	375000	375200	U	U	U	U
chr4	375200	375400	U	U	U	U
chr4	375400	375600	U	U	U	U
chr4	375600	375800	U	U	U	U
chr4	375800	376000	U	U	U	U
chr4	376000	376200	U	U	U	U
chr4	376600	376800	U	U	U	U
chr4	376800	377000	U	U	U	U
chr4	377000	377200	U	U	U	U
chr4	377200	377400	U	U	U	U
chr4	377400	377600	U	U	U	U
chr4	377600	377800	U	U	U	U
chr4	378600	378800	U	U	U	U
chr4	380800	381000	U	U	U	U
chr4	381000	381200	U	U	U	U
chr4	382400	382600	U	U	U	U
chr4	385800	386000	U	U	U	U
chr4	386000	386200	U	U	U	U
chr4	386200	386400	U	U	U	U
chr4	386400	386600	U	U	U	U
chr4	387200	387400	U	U	U	U
chr4	387400	387600	U	U	U	U
chr4	387600	387800	U	U	U	U
chr4	390400	390600	U	U	U	U
chr4	390600	390800	U	U	U	U
chr4	390800	391000	U	U	U	U
chr4	391400	391600	U	U	U	U
chr4	391600	391800	U	U	U	U
chr4	391800	392000	U	U	U	U
chr4	392000	392200	U	U	U	U
chr4	392200	392400	U	U	U	U
chr4	392400	392600	U	U	U	U
chr4	393400	393600	U	U	U	U
chr4	393600	393800	U	U	U	U
chr4	393800	394000	U	U	U	U
chr4	394000	394200	U	U	U	U
chr4	412400	412600	U	U	U	U
chr4	415400	415600	U	U	U	U
chr4	415600	415800	U	U	U	U
chr4	416000	416200	U	U	U	U
chr4	416200	416400	U	U	U	U
chr4	416400	416600	U	U	U	U
chr4	416600	416800	U	U	U	U
chr4	416800	417000	U	U	U	U
chr4	418800	419000	U	U	U	U
chr4	419000	419200	U	U	U	U
chr4	425000	425200	U	U	U	U
chr4	425200	425400	U	U	U	U
chr4	425400	425600	U	U	U	U
chr4	425600	425800	U	U	U	U
chr4	425800	426000	U	U	U	U
chr4	426000	426200	U	U	U	U
chr4	426200	426400	U	U	U	U
chr4	426400	426600	U	U	U	U
chr4	426600	426800	U	U	U	U
chr4	426800	427000	U	U	U	U
chr4	427000	427200	U	U	U	U
chr4	427200	427400	U	U	U	U
chr4	427400	427600	U	U	U	U
chr4	427600	427800	U	U	U	U
chr4	428200	428400	U	U	U	U
chr4	428800	429000	U	U	U	U
chr4	433600	433800	U	U	U	U
chr4	433800	434000	U	U	U	U
chr4	434000	434200	U	U	U	U
chr4	434200	434400	U	U	U	U
chr4	434400	434600	U	U	U	U
chr4	434600	434800	U	U	U	U
chr4	434800	435000	U	U	U	U
chr4	435200	435400	U	U	U	U
chr4	437600	437800	U	U	U	U
chr4	438400	438600	U	U	U	U
chr4	438800	439000	U	U	U	U
chr4	439000	439200	U	U	U	U
chr4	439200	439400	U	U	U	U
chr4	439400	439600	U	U	U	U
chr4	439800	440000	U	U	U	U
chr4	440000	440200	U	U	U	U
chr4	440200	440400	U	U	U	U
chr4	440400	440600	U	U	U	U
chr4	441000	441200	U	U	U	U
chr4	441200	441400	U	U	U	U
chr4	441400	441600	U	U	U	U
chr4	444200	444400	U	U	U	U
chr4	444400	444600	U	U	U	U
chr4	444600	444800	U	U	U	U
chr4	445400	445600	U	U	U	U
chr4	457000	457200	U	U	U	U
chr4	466200	466400	U	U	U	U
chr4	466400	466600	U	U	U	U
chr4	472600	472800	U	U	U	U
chr4	472800	473000	U	U	U	U
chr4	473000	473200	U	U	U	U
chr4	473200	473400	B	U	U	U
chr4	473800	474000	B	U	U	U
chr4	474000	474200	B	U	U	U
chr4	474200	474400	B	U	U	U
chr4	475200	475400	U	U	U	U
chr4	475400	475600	U	U	U	U
chr4	475600	475800	U	U	U	U
chr4	475800	476000	U	U	U	U
chr4	476000	476200	U	U	U	U
chr4	476200	476400	U	U	U	U
chr4	476400	476600	U	U	U	U
chr4	479200	479400	U	U	U	U
chr4	479400	479600	U	U	U	U
chr4	479600	479800	U	U	U	U
chr4	479800	480000	U	U	U	U
chr4	480000	480200	U	U	U	U
chr4	481800	482000	U	U	U	U
chr4	483000	483200	U	U	U	U
chr4	485200	485400	U	U	U	U
chr4	486600	486800	U	U	U	U
chr4	490600	490800	U	U	U	U
chr4	499400	499600	B	U	U	U
chr4	499600	499800	B	U	U	U
chr4	499800	500000	B	U	U	U
chr4	500000	500200	B	U	U	U
chr4	500200	500400	B	U	U	U
chr4	500400	500600	U	U	U	U
chr4	500600	500800	U	U	U	U
chr4	502000	502200	U	U	U	U
chr4	502200	502400	U	U	U	U
chr4	502400	502600	U	U	U	U
chr4	502600	502800	U	U	U	U
chr4	504600	504800	U	U	U	U
chr4	504800	505000	U	U	U	U
chr4	505000	505200	U	U	U	U
chr4	505200	505400	U	U	U	U
chr4	506000	506200	U	U	U	U
chr4	506200	506400	U	U	U	U
chr4	506400	506600	U	U	U	U
chr4	506600	506800	U	U	U	U
chr4	506800	507000	U	U	U	U
chr4	507400	507600	U	U	U	U
chr4	507600	507800	U	U	U	U
chr4	508600	508800	U	U	U	U
chr4	508800	509000	U	U	U	U
chr4	509400	509600	U	U	U	U
chr4	509600	509800	U	U	U	U
chr4	513400	513600	U	U	U	U
chr4	515000	515200	U	U	U	U
chr4	515200	515400	U	U	U	U
chr4	515400	515600	U	U	U	U
chr4	515600	515800	U	U	U	U
chr4	515800	516000	U	U	U	U
chr4	516000	516200	U	U	U	U
chr4	517800	518000	U	U	U	U
chr4	518000	518200	U	U	U	U
chr4	520200	520400	U	U	U	U
chr4	520400	520600	U	U	U	U
chr4	520600	520800	U	U	U	U
chr4	520800	521000	U	U	U	U
chr4	521000	521200	U	U	U	U
chr4	521200	521400	U	U	U	U
chr4	521400	521600	U	U	U	U
chr4	521600	521800	U	U	U	U
chr4	521800	522000	U	U	U	U
chr4	522200	522400	U	U	U	U
chr4	522400	522600	U	U	U	U
chr4	522600	522800	U	U	U	U
chr4	522800	523000	U	U	U	U
chr4	523000	523200	U	U	U	U
chr4	523200	523400	U	U	U	U
chr4	523400	523600	U	U	U	U
chr4	523600	523800	U	U	U	U
chr4	523800	524000	U	U	U	U
chr4	524000	524200	U	U	U	U
chr4	525200	525400	U	U	U	U
chr4	525400	525600	U	U	U	U
chr4	525600	525800	U	U	U	U
chr4	526200	526400	U	U	U	U
chr4	526400	526600	U	U	U	U
chr4	527000	527200	U	U	U	U
chr4	527400	527600	U	U	U	U
chr4	527600	527800	U	U	U	U
chr4	527800	528000	U	U	U	U
chr4	528200	528400	U	U	U	U
chr4	528400	528600	U	U	U	U
chr4	528600	528800	U	U	U	U
chr4	528800	529000	U	U	U	U
chr4	529000	529200	U	U	U	U
chr4	529200	529400	U	U	U	U
chr4	529400	529600	U	U	U	U
chr4	530000	530200	U	U	U	U
chr4	530200	530400	U	U	U	U
chr4	530400	530600	U	U	U	U
chr4	530600	530800	U	U	U	U
chr4	530800	531000	U	U	U	U
chr4	531000	531200	U	U	U	U
chr4	531400	531600	U	U	U	U
chr4	531600	531800	U	U	U	U
chr4	532400	532600	U	U	U	U
chr4	532600	532800	B	U	U	U
chr4	533200	533400	B	U	U	U
chr4	533400	533600	U	U	U	U
chr4	533800	534000	U	U	U	U
chr4	534400	534600	U	U	U	U
chr4	535400	535600	U	U	U	U
chr4	535600	535800	U	U	U	U
chr4	535800	536000	U	U	U	U
chr4	536000	536200	U	U	U	U
chr4	536200	536400	U	U	U	U
chr4	536400	536600	U	U	U	U
chr4	536600	536800	U	U	U	U
chr4	536800	537000	U	U	U	U
chr4	537000	537200	U	U	U	U
chr4	537200	537400	U	U	U	U
chr4	537400	537600	U	U	U	U
chr4	537600	537800	U	U	U	U
chr4	538200	538400	U	U	U	U
chr4	539000	539200	U	U	U	U
chr4	539200	539400	U	U	U	U
chr4	539400	539600	U	U	U	U
chr4	542200	542400	U	U	U	U
chr4	546200	546400	U	U	U	U
chr4	547200	547400	U	U	U	U
chr4	549000	549200	U	U	U	U
chr4	549200	549400	U	U	U	U
chr4	549400	549600	U	U	U	U
chr4	555800	556000	U	U	U	U
chr4	556000	556200	U	U	U	U
chr4	556400	556600	U	U	U	U
chr4	559400	559600	U	U	U	U
chr4	560200	560400	U	U	U	U
chr4	560400	560600	U	U	U	U
chr4	566000	566200	U	U	U	U
chr4	566200	566400	U	U	U	U
chr4	566400	566600	U	U	U	U
chr4	567000	567200	U	U	U	U
chr4	567200	567400	U	U	U	U
chr4	567400	567600	U	U	U	U
chr4	567600	567800	U	U	U	U
chr4	567800	568000	U	U	U	U
chr4	568000	568200	U	U	U	U
chr4	568400	568600	U	U	U	U
chr4	569200	569400	U	U	U	U
chr4	569400	569600	U	U	U	U
chr4	569600	569800	U	U	U	U
chr4	569800	570000	U	U	U	U
chr4	570000	570200	U	U	U	U
chr4	570600	570800	U	U	U	U
chr4	570800	571000	U	U	U	U
chr4	572600	572800	U	U	U	U
chr4	572800	573000	U	U	U	U
chr4	573000	573200	U	U	U	U
chr4	573200	573400	U	U	U	U
chr4	573400	573600	U	U	U	U
chr4	573600	573800	U	U	U	U
chr4	573800	574000	U	U	U	U
chr4	574200	574400	U	U	U	U
chr4	574400	574600	U	U	U	U
chr4	574600	574800	U	U	U	U
chr4	574800	575000	U	U	U	U
chr4	575600	575800	U	U	U	U
chr4	575800	576000	U	U	U	U
chr4	576400	576600	U	U	U	U
chr4	576600	576800	U	U	U	U
chr4	577200	577400	U	U	U	U
chr4	577600	577800	U	U	U	U
chr4	577800	578000	U	U	U	U
chr4	578000	578200	U	U	U	U
chr4	578200	578400	U	U	U	U
chr4	578400	578600	U	U	U	U
chr4	578600	578800	U	U	U	U
chr4	579000	579200	U	U	U	U
chr4	579200	579400	U	U	U	U
chr4	579400	579600	U	U	U	U
chr4	579800	580000	U	U	U	U
chr4	580000	580200	U	U	U	U
chr4	580200	580400	U	U	U	U
chr4	587800	588000	B	U	U	U
chr4	588000	588200	B	U	U	U
chr4	588800	589000	B	U	U	U
chr4	589600	589800	U	U	U	U
chr4	602200	602400	B	U	U	U
chr4	602400	602600	B	U	U	U
chr4	602600	602800	B	U	U	U
chr4	602800	603000	B	B	U	U
chr4	609800	610000	U	U	U	U
chr4	610000	610200	U	U	U	U
chr4	612000	612200	U	U	U	U
chr4	612200	612400	U	U	U	U
chr4	612400	612600	U	U	U	U
chr4	612600	612800	U	U	U	U
chr4	613200	613400	U	U	U	U
chr4	620200	620400	U	U	U	U
chr4	620400	620600	U	U	U	U
chr4	621000	621200	U	U	U	U
chr4	621400	621600	U	U	U	U
chr4	621600	621800	U	U	U	U
chr4	621800	622000	U	U	U	U
chr4	622000	622200	U	U	U	U
chr4	622200	622400	U	U	U	U
chr4	623800	624000	U	U	U	U
chr4	624200	624400	U	U	U	U
chr4	624600	624800	U	U	U	U
chr4	624800	625000	U	U	U	U
chr4	625000	625200	U	U	U	U
chr4	625200	625400	U	U	U	U
chr4	625400	625600	U	U	U	U
chr4	625600	625800	U	U	U	U
chr4	625800	626000	U	U	U	U
chr4	626000	626200	U	U	U	U
chr4	626200	626400	U	U	U	U
chr4	626400	626600	U	U	U	U
chr4	626600	626800	U	U	U	U
chr4	626800	627000	U	U	U	U
chr4	627800	628000	U	U	U	U
chr4	628600	628800	U	U	U	U
chr4	628800	629000	U	U	U	U
chr4	629000	629200	U	U	U	U
chr4	629200	629400	U	U	U	U
chr4	629400	629600	U	U	U	U
chr4	629600	629800	U	U	U	U
chr4	629800	630000	U	U	U	U
chr4	630000	630200	U	U	U	U
chr4	630200	630400	U	U	U	U
chr4	630400	630600	U	U	U	U
chr4	630600	630800	U	U	U	U
chr4	630800	631000	U	U	U	U
chr4	631000	631200	U	U	U	U
chr4	632200	632400	U	U	U	U
chr4	633400	633600	U	U	U	U
chr4	633600	633800	U	U	U	U
chr4	634000	634200	B	U	U	U
chr4	634200	634400	B	U	U	U
chr4	634400	634600	B	U	U	U
chr4	634600	634800	B	U	U	U
chr4	635800	636000	U	U	U	U
chr4	636000	636200	U	U	U	U
chr4	636600	636800	U	U	U	U
chr4	641400	641600	U	U	U	U
chr4	648200	648400	U	U	U	U
chr4	648400	648600	B	U	U	U
chr4	648600	648800	B	U	U	U
chr4	648800	649000	B	U	U	U
chr4	649800	650000	U	U	U	U
chr4	650000	650200	U	U	U	U
chr4	650400	650600	U	U	U	U
chr4	650600	650800	U	U	U	U
chr4	650800	651000	U	U	U	U
chr4	651400	651600	U	U	U	U
chr4	653000	653200	U	U	U	U
chr4	653200	653400	U	U	U	U
chr4	653400	653600	U	U	U	U
chr4	653600	653800	U	U	U	U
chr4	653800	654000	U	U	U	U
chr4	654000	654200	U	U	U	U
chr4	654200	654400	U	U	U	U
chr4	654800	655000	U	U	U	U
chr4	655000	655200	U	U	U	U
chr4	655200	655400	U	U	U	U
chr4	655400	655600	U	U	U	U
chr4	656000	656200	U	U	U	U
chr4	656800	657000	U	U	U	U
chr4	657000	657200	U	U	U	U
chr4	657200	657400	U	U	U	U
chr4	658600	658800	U	U	U	U
chr4	658800	659000	U	U	U	U
chr4	659000	659200	U	U	U	U
chr4	659200	659400	U	U	U	U
chr4	659800	660000	U	U	U	U
chr4	660200	660400	U	U	U	U
chr4	660400	660600	U	U	U	U
chr4	660600	660800	U	U	U	U
chr4	661800	662000	U	U	U	U
chr4	662400	662600	U	U	U	U
chr4	663200	663400	U	U	U	U
chr4	663400	663600	U	U	U	U
chr4	663600	663800	U	U	U	U
chr4	663800	664000	U	U	U	U
chr4	664000	664200	U	U	U	U
chr4	664200	664400	U	U	U	U
chr4	665000	665200	B	U	U	U
chr4	665200	665400	B	U	U	U
chr4	665400	665600	B	U	U	U
chr4	665600	665800	B	U	U	U
chr4	665800	666000	B	U	U	U
chr4	666000	666200	B	U	U	U
chr4	666200	666400	B	U	U	U
chr4	666400	666600	B	U	U	U
chr4	666600	666800	B	U	U	U
chr4	666800	667000	U	U	U	U
chr4	667000	667200	U	U	U	U
chr4	667200	667400	U	U	U	U
chr4	667600	667800	U	U	U	U
chr4	668000	668200	U	U	U	U
chr4	668200	668400	U	U	U	U
chr4	670000	670200	U	U	U	U
chr4	670600	670800	U	U	U	U
chr4	670800	671000	U	U	U	U
chr4	671000	671200	U	U	U	U
chr4	672000	672200	U	U	U	U
chr4	673400	673600	U	U	U	U
chr4	673600	673800	B	U	U	U
chr4	674200	674400	B	B	B	B
chr4	674400	674600	B	B	B	B
chr4	674600	674800	B	U	U	U
chr4	674800	675000	B	U	U	U
chr4	675200	675400	B	U	U	U
chr4	675400	675600	B	U	U	U
chr4	676000	676200	U	U	U	U
chr4	676200	676400	U	U	U	U
chr4	676400	676600	U	U	U	U
chr4	676600	676800	U	U	U	U
chr4	676800	677000	U	U	U	U
chr4	677000	677200	U	U	U	U
chr4	677200	677400	U	U	U	U
chr4	677400	677600	U	U	U	U
chr4	677800	678000	U	U	U	U
chr4	678400	678600	U	U	U	U
chr4	678600	678800	U	U	U	U
chr4	678800	679000	U	U	U	U
chr4	679000	679200	U	U	U	U
chr4	679200	679400	U	U	U	U
chr4	679400	679600	U	U	U	U
chr4	679600	679800	U	U	U	U
chr4	679800	680000	U	U	U	U
chr4	680200	680400	U	U	U	U
chr4	680400	680600	U	U	U	U
chr4	680600	680800	B	U	U	U
chr4	680800	681000	B	U	U	U
chr4	681000	681200	B	U	U	U
chr4	681200	681400	B	U	U	U
chr4	681800	682000	B	U	U	U
chr4	682000	682200	B	U	U	U
chr4	682200	682400	B	U	U	U
chr4	682400	682600	U	U	U	U
chr4	682600	682800	U	U	U	U
chr4	682800	683000	U	U	U	U
chr4	683000	683200	U	U	U	U
chr4	683200	683400	U	U	U	U
chr4	683400	683600	U	U	U	U
chr4	683600	683800	U	U	U	U
chr4	683800	684000	U	U	U	U
chr4	684000	684200	B	B	U	U
chr4	684200	684400	B	B	U	U
chr4	684400	684600	U	U	U	U
chr4	684600	684800	U	U	U	U
chr4	684800	685000	U	U	U	U
chr4	685800	686000	U	U	U	U
chr4	686200	686400	U	U	U	U
chr4	686400	686600	U	U	U	U
chr4	686600	686800	U	U	U	U
