chr	start	end	ATAC	CTCF	REST	EP300
chr14	18667200	18667400	U	U	U	U
chr14	18667400	18667600	U	U	U	U
chr14	18667600	18667800	U	U	U	U
chr14	18667800	18668000	U	U	U	U
chr14	18668200	18668400	U	U	U	U
chr14	18668400	18668600	U	U	U	U
chr14	18668600	18668800	U	U	U	U
chr14	18668800	18669000	U	U	U	U
chr14	18669000	18669200	U	U	U	U
chr14	18670600	18670800	U	U	U	U
chr14	18670800	18671000	U	U	U	U
chr14	18671000	18671200	U	U	U	U
chr14	18671200	18671400	U	U	U	U
chr14	18673400	18673600	U	U	U	U
chr14	18677400	18677600	U	U	U	U
chr14	18685000	18685200	U	U	U	U
chr14	18688200	18688400	U	U	U	U
chr14	18688400	18688600	U	U	U	U
chr14	18688800	18689000	U	U	U	U
chr14	18689000	18689200	U	U	U	U
chr14	18692000	18692200	U	U	U	U
chr14	18692200	18692400	U	U	U	U
chr14	18692800	18693000	U	U	U	U
chr14	18693000	18693200	U	U	U	U
chr14	18693200	18693400	U	U	U	U
chr14	18693400	18693600	U	U	U	U
chr14	18695000	18695200	U	U	U	U
chr14	18697400	18697600	U	U	U	U
chr14	18697600	18697800	U	U	U	U
chr14	18698200	18698400	U	U	U	U
chr14	18698400	18698600	U	U	U	U
chr14	18698600	18698800	U	U	U	U
chr14	18698800	18699000	U	U	U	U
chr14	18699000	18699200	U	U	U	U
chr14	18699200	18699400	U	U	U	U
chr14	18699400	18699600	U	U	U	U
chr14	18699600	18699800	U	U	U	U
chr14	18699800	18700000	U	U	U	U
chr14	18700600	18700800	U	U	U	U
chr14	18702200	18702400	U	U	U	U
chr14	18703400	18703600	U	U	U	U
chr14	18704000	18704200	U	U	U	U
chr14	18704800	18705000	U	U	U	U
chr14	18708400	18708600	U	U	U	U
chr14	18708800	18709000	U	U	U	U
chr14	18709000	18709200	U	U	U	U
chr14	18709200	18709400	U	U	U	U
chr14	18709400	18709600	U	U	U	U
chr14	18709600	18709800	U	U	U	U
chr14	18709800	18710000	U	U	U	U
chr14	18710400	18710600	U	U	U	U
chr14	18710600	18710800	U	U	U	U
chr14	18710800	18711000	U	U	U	U
chr14	18711000	18711200	U	U	U	U
chr14	18711200	18711400	U	U	U	U
chr14	18711400	18711600	U	U	U	U
chr14	18711600	18711800	U	U	U	U
chr14	18711800	18712000	U	U	U	U
chr14	18712000	18712200	U	U	U	U
chr14	18712200	18712400	U	U	U	U
chr14	18712400	18712600	U	U	U	U
chr14	18865600	18865800	U	U	U	U
chr14	18865800	18866000	U	U	U	U
chr14	18866000	18866200	U	U	U	U
chr14	18866200	18866400	U	U	U	U
chr14	18866400	18866600	U	U	U	U
chr14	18866600	18866800	U	U	U	U
chr14	18866800	18867000	U	U	U	U
chr14	18867000	18867200	U	U	U	U
chr14	18867200	18867400	U	U	U	U
chr14	18867400	18867600	U	U	U	U
chr14	18867600	18867800	U	U	U	U
chr14	18869200	18869400	U	U	U	U
chr14	18869400	18869600	U	U	U	U
chr14	18869600	18869800	U	U	U	U
chr14	18869800	18870000	U	U	U	U
chr14	18872000	18872200	U	U	U	U
chr14	18872800	18873000	U	U	U	U
chr14	18875200	18875400	U	U	U	U
chr14	18875800	18876000	U	U	U	U
chr14	18876800	18877000	U	U	U	U
chr14	18879200	18879400	U	U	U	U
chr14	18879400	18879600	U	U	U	U
chr14	18879600	18879800	U	U	U	U
chr14	18879800	18880000	U	U	U	U
chr14	18880400	18880600	U	U	U	U
chr14	18880600	18880800	U	U	U	U
chr14	18880800	18881000	U	U	U	U
chr14	18881000	18881200	U	U	U	U
chr14	18881200	18881400	U	U	U	U
chr14	18881400	18881600	U	U	U	U
chr14	18881600	18881800	U	U	U	U
chr14	18881800	18882000	U	U	U	U
chr14	18887800	18888000	U	U	U	U
chr14	18888000	18888200	U	U	U	U
chr14	18888600	18888800	U	U	U	U
chr14	18888800	18889000	U	U	U	U
chr14	18889000	18889200	U	U	U	U
chr14	18889200	18889400	U	U	U	U
chr14	18889400	18889600	U	U	U	U
chr14	18889600	18889800	U	U	U	U
chr14	18889800	18890000	U	U	U	U
chr14	18890000	18890200	U	U	U	U
chr14	18890200	18890400	U	U	U	U
chr14	18890600	18890800	U	U	U	U
chr14	18891000	18891200	U	U	U	U
chr14	18892600	18892800	U	U	U	U
chr14	18893800	18894000	U	U	U	U
chr14	18898800	18899000	U	U	U	U
chr14	18899400	18899600	U	U	U	U
chr14	18899600	18899800	U	U	U	U
chr14	18899800	18900000	U	U	U	U
chr14	18900000	18900200	U	U	U	U
chr14	18900200	18900400	U	U	U	U
chr14	18901000	18901200	U	U	U	U
chr14	18901200	18901400	U	U	U	U
chr14	18901400	18901600	U	U	U	U
chr14	18901600	18901800	U	U	U	U
chr14	18902200	18902400	U	U	U	U
chr14	18902400	18902600	U	U	U	U
chr14	18902600	18902800	U	U	U	U
chr14	18902800	18903000	U	U	U	U
chr14	18903000	18903200	U	U	U	U
chr14	18903200	18903400	U	U	U	U
chr14	18903400	18903600	U	U	U	U
chr14	18904200	18904400	U	U	U	U
chr14	18904800	18905000	U	U	U	U
chr14	18905000	18905200	U	U	U	U
chr14	18905200	18905400	U	U	U	U
chr14	18905400	18905600	U	U	U	U
chr14	18905600	18905800	U	U	U	U
chr14	18905800	18906000	U	U	U	U
chr14	18906000	18906200	U	U	U	U
chr14	18906600	18906800	U	U	U	U
chr14	18906800	18907000	U	U	U	U
chr14	18907400	18907600	U	U	U	U
chr14	18907800	18908000	U	U	U	U
chr14	18908000	18908200	U	U	U	U
chr14	18908200	18908400	U	U	U	U
chr14	18908400	18908600	U	U	U	U
chr14	18908600	18908800	U	U	U	U
chr14	18908800	18909000	U	U	U	U
chr14	18909000	18909200	U	U	U	U
chr14	18909200	18909400	U	U	U	U
chr14	18909400	18909600	U	U	U	U
chr14	18909600	18909800	U	U	U	U
chr14	18909800	18910000	U	U	U	U
chr14	18910400	18910600	U	U	U	U
chr14	18910600	18910800	U	U	U	U
chr14	18910800	18911000	U	U	U	U
chr14	18912400	18912600	U	U	U	U
chr14	18912600	18912800	U	U	U	U
chr14	18912800	18913000	U	U	U	U
chr14	18913000	18913200	U	U	U	U
chr14	18913200	18913400	U	U	U	U
chr14	18913400	18913600	U	U	U	U
chr14	18913600	18913800	U	U	U	U
chr14	18913800	18914000	U	U	U	U
chr14	18914000	18914200	U	U	U	U
chr14	18914200	18914400	U	U	U	U
chr14	18914400	18914600	U	U	U	U
chr14	18914600	18914800	U	U	U	U
chr14	18914800	18915000	U	U	U	U
chr14	18915000	18915200	U	U	U	U
chr14	18915200	18915400	U	U	U	U
chr14	18915400	18915600	U	U	U	U
chr14	18915600	18915800	U	U	U	U
chr14	18915800	18916000	U	U	U	U
chr14	18916000	18916200	U	U	U	U
chr14	18916200	18916400	U	U	U	U
chr14	18916400	18916600	U	U	U	U
chr14	18916600	18916800	U	U	U	U
chr14	18916800	18917000	U	U	U	U
chr14	18921200	18921400	U	U	U	U
chr14	18921400	18921600	U	U	U	U
chr14	18922000	18922200	U	U	U	U
chr14	18923600	18923800	U	U	U	U
chr14	18923800	18924000	U	U	U	U
chr14	18924000	18924200	U	U	U	U
chr14	18925600	18925800	U	U	U	U
chr14	18925800	18926000	U	U	U	U
chr14	18926000	18926200	U	U	U	U
chr14	18929800	18930000	U	U	U	U
chr14	18943200	18943400	U	U	U	U
chr14	18944400	18944600	U	U	U	U
chr14	18944600	18944800	U	U	U	U
chr14	18944800	18945000	U	U	U	U
chr14	18945000	18945200	U	U	U	U
chr14	18945200	18945400	U	U	U	U
chr14	18945400	18945600	U	U	U	U
chr14	18946200	18946400	U	U	U	U
chr14	18946400	18946600	U	U	U	U
chr14	18946600	18946800	U	U	U	U
chr14	18946800	18947000	U	U	U	U
chr14	18952400	18952600	U	U	U	U
chr14	18958000	18958200	U	U	U	U
chr14	18960000	18960200	U	U	U	U
chr14	18960200	18960400	U	U	U	U
chr14	18962400	18962600	U	U	U	U
chr14	18962600	18962800	U	U	U	U
chr14	18962800	18963000	U	U	U	U
chr14	18963000	18963200	U	U	U	U
chr14	18964600	18964800	U	U	U	U
chr14	18964800	18965000	U	U	U	U
chr14	18965400	18965600	U	U	U	U
chr14	18965600	18965800	U	U	U	U
chr14	18965800	18966000	U	U	U	U
chr14	18966400	18966600	U	U	U	U
chr14	18968000	18968200	U	U	U	U
chr14	18968200	18968400	U	U	U	U
chr14	18969000	18969200	U	U	U	U
chr14	18970400	18970600	U	U	U	U
chr14	18970600	18970800	U	U	U	U
chr14	18970800	18971000	U	U	U	U
chr14	18971000	18971200	U	U	U	U
chr14	18971800	18972000	U	U	U	U
chr14	18972600	18972800	U	U	U	U
chr14	18972800	18973000	U	U	U	U
chr14	18973000	18973200	U	U	U	U
chr14	18973200	18973400	U	U	U	U
chr14	18973400	18973600	U	U	U	U
chr14	18974000	18974200	U	U	U	U
chr14	18974200	18974400	U	U	U	U
chr14	18975200	18975400	U	U	U	U
chr14	18976000	18976200	U	U	U	U
chr14	18976200	18976400	U	U	U	U
chr14	18976400	18976600	U	U	U	U
chr14	18977000	18977200	U	U	U	U
chr14	18977200	18977400	U	U	U	U
chr14	18977400	18977600	U	U	U	U
chr14	18977600	18977800	U	U	U	U
chr14	18978200	18978400	U	U	U	U
chr14	18978600	18978800	U	U	U	U
chr14	18979000	18979200	U	U	U	U
chr14	18979200	18979400	U	U	U	U
chr14	18979400	18979600	U	U	U	U
chr14	18979800	18980000	U	U	U	U
chr14	18982800	18983000	U	U	U	U
chr14	18983000	18983200	U	U	U	U
chr14	18983200	18983400	U	U	U	U
chr14	18983400	18983600	U	U	U	U
chr14	18984000	18984200	U	U	U	U
chr14	18984400	18984600	U	U	U	U
chr14	18985000	18985200	U	U	U	U
chr14	18985200	18985400	U	U	U	U
chr14	18986200	18986400	U	U	U	U
chr14	18986400	18986600	U	U	U	U
chr14	18986600	18986800	U	U	U	U
chr14	18987200	18987400	U	U	U	U
chr14	18987400	18987600	U	U	U	U
chr14	18987600	18987800	U	U	U	U
chr14	18987800	18988000	U	U	U	U
chr14	18988000	18988200	U	U	U	U
chr14	18988200	18988400	U	U	U	U
chr14	18989000	18989200	U	U	U	U
chr14	18989200	18989400	U	U	U	U
chr14	18990000	18990200	U	U	U	U
chr14	18990200	18990400	U	U	U	U
chr14	18993200	18993400	U	U	U	U
chr14	18993400	18993600	U	U	U	U
chr14	18993600	18993800	U	U	U	U
chr14	18993800	18994000	U	U	U	U
chr14	18997000	18997200	U	U	U	U
chr14	18997200	18997400	U	U	U	U
chr14	18997400	18997600	U	U	U	U
chr14	18997600	18997800	U	U	U	U
chr14	18997800	18998000	U	U	U	U
chr14	18998000	18998200	U	U	U	U
chr14	18998200	18998400	U	U	U	U
chr14	18998400	18998600	U	U	U	U
chr14	18998600	18998800	U	U	U	U
chr14	18998800	18999000	U	U	U	U
chr14	18999000	18999200	U	U	U	U
chr14	18999200	18999400	U	U	U	U
chr14	18999400	18999600	U	U	U	U
chr14	18999600	18999800	U	U	U	U
chr14	18999800	19000000	U	U	U	U
chr14	19000200	19000400	U	U	U	U
chr14	19000400	19000600	U	U	U	U
chr14	19000600	19000800	U	U	U	U
chr14	19013200	19013400	U	U	U	U
chr14	19013400	19013600	U	U	U	U
chr14	19013600	19013800	U	U	U	U
chr14	19013800	19014000	U	U	U	U
chr14	19014000	19014200	U	U	U	U
chr14	19014200	19014400	U	U	U	U
chr14	19014400	19014600	U	U	U	U
chr14	19014600	19014800	U	U	U	U
chr14	19014800	19015000	U	U	U	U
chr14	19017800	19018000	U	U	U	U
chr14	19018000	19018200	U	U	U	U
chr14	19018200	19018400	U	U	U	U
chr14	19018400	19018600	U	U	U	U
chr14	19021400	19021600	U	U	U	U
chr14	19022200	19022400	U	U	U	U
chr14	19022400	19022600	U	U	U	U
chr14	19023800	19024000	U	U	U	U
chr14	19024000	19024200	U	U	U	U
chr14	19024200	19024400	U	U	U	U
chr14	19024400	19024600	U	U	U	U
chr14	19024600	19024800	U	U	U	U
chr14	19024800	19025000	U	U	U	U
chr14	19025000	19025200	U	U	U	U
chr14	19025200	19025400	U	U	U	U
chr14	19025400	19025600	U	U	U	U
chr14	19025600	19025800	U	U	U	U
chr14	19026200	19026400	U	U	U	U
chr14	19026400	19026600	U	U	U	U
chr14	19026600	19026800	U	U	U	U
chr14	19026800	19027000	U	U	U	U
chr14	19027000	19027200	U	U	U	U
chr14	19027800	19028000	U	U	U	U
chr14	19028000	19028200	U	U	U	U
